date,code,name,score_ml,total_score,kdj_pass,market_state
2025-03-05,002575,,13.5,0,False,choppy
2025-03-06,301428,,15.0,0,False,choppy
2025-03-06,688143,,15.0,0,False,choppy
2025-03-06,002903,,15.0,0,False,choppy
2025-03-06,301178,,15.0,0,False,choppy
2025-03-06,002575,,13.5,0,False,choppy
2025-03-07,002903,,15.0,0,False,choppy
2025-03-07,301428,,15.0,0,False,choppy
2025-03-07,688143,,15.0,0,False,choppy
2025-03-07,000977,,15.0,0,False,choppy
2025-03-07,688017,,13.5,0,False,choppy
2025-03-10,002903,,15.0,0,False,choppy
2025-03-10,603344,,15.0,0,False,choppy
2025-03-10,688143,,15.0,0,False,choppy
2025-03-10,688017,,13.5,0,False,choppy
2025-03-10,000601,,13.5,0,False,choppy
2025-03-11,002903,,15.0,0,False,choppy
2025-03-11,603344,,15.0,0,False,choppy
2025-03-11,688143,,15.0,0,False,choppy
2025-03-11,000977,,15.0,0,False,choppy
2025-03-11,002356,,13.5,0,False,choppy
2025-03-12,002903,,15.0,0,False,choppy
2025-03-12,000977,,15.0,0,False,choppy
2025-03-12,603344,,15.0,0,False,choppy
2025-03-12,688143,,15.0,0,False,choppy
2025-03-12,002356,,13.5,0,False,choppy
2025-03-13,002903,,15.0,0,False,weak_reduced
2025-03-13,600487,,15.0,0,False,weak_reduced
2025-03-13,688143,,15.0,0,False,weak_reduced
2025-03-13,002356,,13.5,0,False,weak_reduced
2025-03-13,600679,,13.5,0,False,weak_reduced
2025-03-14,002903,,15.0,0,False,weak_reduced
2025-03-14,600487,,15.0,0,False,weak_reduced
2025-03-14,688143,,15.0,0,False,weak_reduced
2025-03-14,603344,,15.0,0,False,weak_reduced
2025-03-14,603661,,14.0,0,False,weak_reduced
2025-03-17,002903,,15.0,0,False,weak_reduced
2025-03-17,600487,,15.0,0,False,weak_reduced
2025-03-17,688143,,15.0,0,False,weak_reduced
2025-03-17,603344,,15.0,0,False,weak_reduced
2025-03-17,002356,,13.5,0,False,weak_reduced
2025-03-18,002903,,15.0,0,False,choppy
2025-03-18,600487,,15.0,0,False,choppy
2025-03-18,688143,,15.0,0,False,choppy
2025-03-18,603344,,15.0,0,False,choppy
2025-03-18,002356,,13.5,0,False,choppy
2025-03-19,002903,,15.0,0,False,choppy
2025-03-19,600487,,15.0,0,False,choppy
2025-03-19,688143,,15.0,0,False,choppy
2025-03-19,601808,,15.0,0,False,choppy
2025-03-19,000426,,15.0,0,False,choppy
2025-03-20,601808,,15.0,0,False,choppy
2025-03-20,002903,,15.0,0,False,choppy
2025-03-20,600487,,15.0,0,False,choppy
2025-03-20,688143,,15.0,0,False,choppy
2025-03-20,000426,,15.0,0,False,choppy
2025-03-21,601808,,15.0,0,False,weak_reduced
2025-03-21,600487,,15.0,0,False,weak_reduced
2025-03-21,688143,,15.0,0,False,weak_reduced
2025-03-21,000426,,15.0,0,False,weak_reduced
2025-03-21,600961,,15.0,0,False,weak_reduced
2025-03-24,601808,,15.0,0,False,weak_reduced
2025-03-24,600487,,15.0,0,False,weak_reduced
2025-03-24,688143,,15.0,0,False,weak_reduced
2025-03-24,000426,,15.0,0,False,weak_reduced
2025-03-24,600961,,15.0,0,False,weak_reduced
2025-03-25,601808,,15.0,0,False,weak_reduced
2025-03-25,600487,,15.0,0,False,weak_reduced
2025-03-25,688143,,15.0,0,False,weak_reduced
2025-03-25,000426,,15.0,0,False,weak_reduced
2025-03-25,002601,,15.0,0,False,weak_reduced
2025-03-26,601808,,15.0,0,False,weak_reduced
2025-03-26,600487,,15.0,0,False,weak_reduced
2025-03-26,688143,,15.0,0,False,weak_reduced
2025-03-26,000426,,15.0,0,False,weak_reduced
2025-03-26,002601,,15.0,0,False,weak_reduced
2025-03-27,601808,,15.0,0,False,weak_reduced
2025-03-27,600487,,15.0,0,False,weak_reduced
2025-03-27,688143,,15.0,0,False,weak_reduced
2025-03-27,000426,,15.0,0,False,weak_reduced
2025-03-27,002601,,15.0,0,False,weak_reduced
2025-03-28,600487,,15.0,0,False,weak_reduced
2025-03-28,688143,,15.0,0,False,weak_reduced
2025-03-28,601808,,15.0,0,False,weak_reduced
2025-03-28,000426,,15.0,0,False,weak_reduced
2025-03-28,600961,,15.0,0,False,weak_reduced
2025-03-31,600487,,15.0,0,False,weak_reduced
2025-03-31,688143,,15.0,0,False,weak_reduced
2025-03-31,601808,,15.0,0,False,weak_reduced
2025-03-31,000426,,15.0,0,False,weak_reduced
2025-03-31,600362,,15.0,0,False,weak_reduced
2025-04-01,601808,,15.0,0,False,weak_reduced
2025-04-01,600487,,15.0,0,False,weak_reduced
2025-04-01,688143,,15.0,0,False,weak_reduced
2025-04-01,600362,,15.0,0,False,weak_reduced
2025-04-01,000426,,15.0,0,False,weak_reduced
2025-04-02,600487,,15.0,0,False,weak_reduced
2025-04-02,688143,,15.0,0,False,weak_reduced
2025-04-02,601808,,15.0,0,False,weak_reduced
2025-04-02,600362,,15.0,0,False,weak_reduced
2025-04-02,000426,,15.0,0,False,weak_reduced
2025-04-03,002840,,15.0,0,False,weak_reduced
2025-04-03,002567,,15.0,0,False,weak_reduced
2025-04-03,601808,,15.0,0,False,weak_reduced
2025-04-03,600487,,15.0,0,False,weak_reduced
2025-04-03,688143,,15.0,0,False,weak_reduced
2025-04-07,002840,,15.0,0,False,weak_reduced
2025-04-07,002567,,15.0,0,False,weak_reduced
2025-04-07,002041,,15.0,0,False,weak_reduced
2025-04-07,600180,,15.0,0,False,weak_reduced
2025-04-07,603717,,15.0,0,False,weak_reduced
2025-04-08,002041,,15.0,0,False,weak_reduced
2025-04-08,002840,,15.0,0,False,weak_reduced
2025-04-08,002567,,15.0,0,False,weak_reduced
2025-04-08,600180,,15.0,0,False,weak_reduced
2025-04-08,603717,,15.0,0,False,weak_reduced
2025-04-09,002041,,15.0,0,False,weak_reduced
2025-04-09,600180,,15.0,0,False,weak_reduced
2025-04-09,002840,,15.0,0,False,weak_reduced
2025-04-09,002567,,15.0,0,False,weak_reduced
2025-04-09,603717,,15.0,0,False,weak_reduced
2025-04-10,002041,,15.0,0,False,weak_reduced
2025-04-10,600180,,15.0,0,False,weak_reduced
2025-04-10,002840,,15.0,0,False,weak_reduced
2025-04-10,002567,,15.0,0,False,weak_reduced
2025-04-10,603717,,15.0,0,False,weak_reduced
2025-04-11,002041,,15.0,0,False,weak_reduced
2025-04-11,600180,,15.0,0,False,weak_reduced
2025-04-11,002840,,15.0,0,False,weak_reduced
2025-04-11,002567,,15.0,0,False,weak_reduced
2025-04-11,603717,,15.0,0,False,weak_reduced
2025-04-14,002041,,15.0,0,False,weak_reduced
2025-04-14,600180,,15.0,0,False,weak_reduced
2025-04-14,002840,,15.0,0,False,weak_reduced
2025-04-14,002567,,15.0,0,False,weak_reduced
2025-04-14,603717,,15.0,0,False,weak_reduced
2025-04-15,002840,,15.0,0,False,weak_reduced
2025-04-15,002567,,15.0,0,False,weak_reduced
2025-04-15,002041,,15.0,0,False,weak_reduced
2025-04-15,600180,,15.0,0,False,weak_reduced
2025-04-15,603717,,15.0,0,False,weak_reduced
2025-04-16,600180,,15.0,0,False,weak_reduced
2025-04-16,002840,,15.0,0,False,weak_reduced
2025-04-16,002567,,15.0,0,False,weak_reduced
2025-04-16,002041,,15.0,0,False,weak_reduced
2025-04-16,603717,,15.0,0,False,weak_reduced
2025-04-17,600180,,15.0,0,False,weak_reduced
2025-04-17,002041,,15.0,0,False,weak_reduced
2025-04-17,002840,,15.0,0,False,weak_reduced
2025-04-17,002567,,15.0,0,False,weak_reduced
2025-04-17,601880,,13.5,0,False,weak_reduced
2025-04-18,600180,,15.0,0,False,weak_reduced
2025-04-18,002041,,15.0,0,False,weak_reduced
2025-04-18,002840,,15.0,0,False,weak_reduced
2025-04-18,002567,,15.0,0,False,weak_reduced
2025-04-18,000713,,13.5,0,False,weak_reduced
2025-04-21,600180,,15.0,0,False,weak_reduced
2025-04-21,002041,,15.0,0,False,weak_reduced
2025-04-21,002840,,15.0,0,False,weak_reduced
2025-04-21,002567,,15.0,0,False,weak_reduced
2025-04-21,000713,,13.5,0,False,weak_reduced
2025-04-22,600180,,15.0,0,False,weak_reduced
2025-04-22,002041,,15.0,0,False,weak_reduced
2025-04-22,002840,,15.0,0,False,weak_reduced
2025-04-22,002567,,15.0,0,False,weak_reduced
2025-04-22,000713,,13.5,0,False,weak_reduced
2025-04-23,600180,,15.0,0,False,weak_reduced
2025-04-23,002041,,15.0,0,False,weak_reduced
2025-04-23,002840,,15.0,0,False,weak_reduced
2025-04-23,002567,,15.0,0,False,weak_reduced
2025-04-23,601880,,13.5,0,False,weak_reduced
2025-04-24,600180,,15.0,0,False,weak_reduced
2025-04-24,002041,,15.0,0,False,weak_reduced
2025-04-24,002723,,15.0,0,False,weak_reduced
2025-04-24,301428,,15.0,0,False,weak_reduced
2025-04-24,601880,,13.5,0,False,weak_reduced
2025-04-25,600180,,15.0,0,False,weak_reduced
2025-04-25,002041,,15.0,0,False,weak_reduced
2025-04-25,000902,,13.5,0,False,weak_reduced
2025-04-25,600704,,13.5,0,False,weak_reduced
2025-04-25,603086,,13.5,0,False,weak_reduced
2025-04-28,002004,,15.0,0,False,strong
2025-04-28,000902,,13.5,0,False,strong
2025-04-28,601952,,13.5,0,False,strong
2025-04-28,002385,,13.5,0,False,strong
2025-04-28,600180,,13.5,0,False,strong
2025-04-29,000902,,13.5,0,False,strong
2025-04-29,603231,,13.5,0,False,strong
2025-04-29,601952,,13.5,0,False,strong
2025-04-29,002385,,13.5,0,False,strong
2025-04-29,600180,,13.5,0,False,strong
2025-04-30,000902,,13.5,0,False,strong
2025-04-30,600704,,13.5,0,False,strong
2025-04-30,601952,,13.5,0,False,strong
2025-04-30,002385,,13.5,0,False,strong
2025-04-30,600180,,13.5,0,False,strong
2025-05-06,600500,,15.0,0,False,strong
2025-05-06,000902,,13.5,0,False,strong
2025-05-06,601952,,13.5,0,False,strong
2025-05-06,002385,,13.5,0,False,strong
2025-05-06,600180,,13.5,0,False,strong
2025-05-07,600500,,15.0,0,False,strong
2025-05-07,002903,,15.0,0,False,strong
2025-05-07,300680,,13.5,0,False,strong
2025-05-07,600176,,13.5,0,False,strong
2025-05-07,000902,,13.5,0,False,strong
2025-05-08,002903,,15.0,0,False,strong
2025-05-08,300680,,13.5,0,False,strong
2025-05-08,300538,,13.5,0,False,strong
2025-05-08,600176,,13.5,0,False,strong
2025-05-08,001268,,13.5,0,False,strong
2025-05-09,002903,,15.0,0,False,strong
2025-05-09,688143,,15.0,0,False,strong
2025-05-09,603319,,13.5,0,False,strong
2025-05-09,300680,,13.5,0,False,strong
2025-05-09,601609,,13.5,0,False,strong
2025-05-12,002903,,15.0,0,False,strong
2025-05-12,688143,,15.0,0,False,strong
2025-05-12,300680,,13.5,0,False,strong
2025-05-12,301591,,13.5,0,False,strong
2025-05-12,001268,,13.5,0,False,strong
2025-05-13,002903,,15.0,0,False,strong
2025-05-13,688143,,15.0,0,False,strong
2025-05-13,301029,,13.5,0,False,strong
2025-05-13,603319,,13.5,0,False,strong
2025-05-13,300680,,13.5,0,False,strong
2025-05-14,002903,,15.0,0,False,strong
2025-05-14,600487,,15.0,0,False,strong
2025-05-14,688143,,15.0,0,False,strong
2025-05-14,001268,,13.5,0,False,strong
2025-05-14,002465,,13.5,0,False,strong
2025-05-15,002903,,15.0,0,False,strong
2025-05-15,688143,,15.0,0,False,strong
2025-05-15,001268,,13.5,0,False,strong
2025-05-15,002465,,13.5,0,False,strong
2025-05-15,301018,,13.5,0,False,strong
2025-05-16,002903,,15.0,0,False,strong
2025-05-16,600487,,15.0,0,False,strong
2025-05-16,688143,,15.0,0,False,strong
2025-05-16,001268,,13.5,0,False,strong
2025-05-16,002465,,13.5,0,False,strong
2025-05-19,002903,,15.0,0,False,strong
2025-05-19,600487,,15.0,0,False,strong
2025-05-19,688143,,15.0,0,False,strong
2025-05-19,001268,,13.5,0,False,strong
2025-05-19,002465,,13.5,0,False,strong
2025-05-20,002903,,15.0,0,False,strong
2025-05-20,601606,,15.0,0,False,strong
2025-05-20,600487,,15.0,0,False,strong
2025-05-20,001268,,13.5,0,False,strong
2025-05-20,002465,,13.5,0,False,strong
2025-05-21,601606,,15.0,0,False,choppy
2025-05-21,002903,,15.0,0,False,choppy
2025-05-21,600487,,15.0,0,False,choppy
2025-05-21,001268,,13.5,0,False,choppy
2025-05-21,002465,,13.5,0,False,choppy
2025-05-22,601606,,15.0,0,False,choppy
2025-05-22,002903,,15.0,0,False,choppy
2025-05-22,600487,,15.0,0,False,choppy
2025-05-22,001268,,13.5,0,False,choppy
2025-05-22,002465,,13.5,0,False,choppy
2025-05-23,601606,,15.0,0,False,choppy
2025-05-23,002903,,15.0,0,False,choppy
2025-05-23,600487,,15.0,0,False,choppy
2025-05-23,001268,,13.5,0,False,choppy
2025-05-23,002465,,13.5,0,False,choppy
2025-05-26,601606,,15.0,0,False,choppy
2025-05-26,603661,,14.0,0,False,choppy
2025-05-26,001268,,13.5,0,False,choppy
2025-05-26,002465,,13.5,0,False,choppy
2025-05-26,301018,,13.5,0,False,choppy
2025-05-27,601606,,15.0,0,False,choppy
2025-05-27,603661,,14.0,0,False,choppy
2025-05-27,001268,,13.5,0,False,choppy
2025-05-27,002465,,13.5,0,False,choppy
2025-05-27,301018,,13.5,0,False,choppy
2025-05-28,601606,,15.0,0,False,choppy
2025-05-28,603661,,14.0,0,False,choppy
2025-05-28,600522,,13.5,0,False,choppy
2025-05-28,002859,,13.5,0,False,choppy
2025-05-28,001268,,13.5,0,False,choppy
2025-05-29,601606,,15.0,0,False,choppy
2025-05-29,603661,,14.0,0,False,choppy
2025-05-29,600522,,13.5,0,False,choppy
2025-05-29,002859,,13.5,0,False,choppy
2025-05-29,001268,,13.5,0,False,choppy
2025-05-30,603661,,14.0,0,False,choppy
2025-05-30,600522,,13.5,0,False,choppy
2025-05-30,002859,,13.5,0,False,choppy
2025-05-30,600237,,13.5,0,False,choppy
2025-05-30,001268,,13.5,0,False,choppy
2025-06-03,603661,,14.0,0,False,choppy
2025-06-03,600522,,13.5,0,False,choppy
2025-06-03,002859,,13.5,0,False,choppy
2025-06-03,600237,,13.5,0,False,choppy
2025-06-03,001268,,13.5,0,False,choppy
2025-06-04,603661,,14.0,0,False,choppy
2025-06-04,600566,,13.5,0,False,choppy
2025-06-04,301047,,13.5,0,False,choppy
2025-06-04,600420,,13.5,0,False,choppy
2025-06-04,000513,,13.5,0,False,choppy
2025-06-05,600104,,15.0,0,False,choppy
2025-06-05,603661,,14.0,0,False,choppy
2025-06-05,600566,,13.5,0,False,choppy
2025-06-05,301047,,13.5,0,False,choppy
2025-06-05,600420,,13.5,0,False,choppy
2025-06-06,600104,,15.0,0,False,strong
2025-06-06,600566,,13.5,0,False,strong
2025-06-06,301047,,13.5,0,False,strong
2025-06-06,600420,,13.5,0,False,strong
2025-06-06,000513,,13.5,0,False,strong
2025-06-09,600104,,15.0,0,False,strong
2025-06-09,300980,,13.5,0,False,strong
2025-06-09,300218,,13.5,0,False,strong
2025-06-09,002415,,13.5,0,False,strong
2025-06-09,600018,,13.5,0,False,strong
2025-06-10,600104,,15.0,0,False,strong
2025-06-10,600566,,13.5,0,False,strong
2025-06-10,301047,,13.5,0,False,strong
2025-06-10,600420,,13.5,0,False,strong
2025-06-10,000513,,13.5,0,False,strong
2025-06-11,600104,,15.0,0,False,strong
2025-06-11,600566,,13.5,0,False,strong
2025-06-11,301047,,13.5,0,False,strong
2025-06-11,600420,,13.5,0,False,strong
2025-06-11,000513,,13.5,0,False,strong
2025-06-12,600566,,13.5,0,False,strong
2025-06-12,301047,,13.5,0,False,strong
2025-06-12,600420,,13.5,0,False,strong
2025-06-12,000513,,13.5,0,False,strong
2025-06-12,688179,,13.5,0,False,strong
2025-06-13,603661,,14.0,0,False,choppy
2025-06-13,301111,,13.5,0,False,choppy
2025-06-13,000078,,13.5,0,False,choppy
2025-06-13,603087,,13.5,0,False,choppy
2025-06-13,000908,,13.5,0,False,choppy
2025-06-16,301111,,13.5,0,False,strong
2025-06-16,300147,,13.5,0,False,strong
2025-06-16,603087,,13.5,0,False,strong
2025-06-16,600222,,13.5,0,False,strong
2025-06-16,000908,,13.5,0,False,strong
2025-06-17,688187,,13.5,0,False,strong
2025-06-17,601808,,13.5,0,False,strong
2025-06-17,600282,,13.5,0,False,strong
2025-06-17,002088,,13.5,0,False,strong
2025-06-17,600028,,13.5,0,False,strong
2025-06-18,300355,,15.0,0,False,choppy
2025-06-18,600104,,15.0,0,False,choppy
2025-06-18,301236,,13.5,0,False,choppy
2025-06-18,688521,,13.5,0,False,choppy
2025-06-18,300525,,13.5,0,False,choppy
2025-06-19,300218,,15.0,0,False,choppy
2025-06-19,600104,,15.0,0,False,choppy
2025-06-19,688143,,15.0,0,False,choppy
2025-06-19,002278,,13.5,0,False,choppy
2025-06-19,688187,,13.5,0,False,choppy
2025-06-20,002562,,15.0,0,False,choppy
2025-06-20,300218,,15.0,0,False,choppy
2025-06-20,300355,,15.0,0,False,choppy
2025-06-20,600104,,15.0,0,False,choppy
2025-06-20,600378,,13.5,0,False,choppy
2025-06-23,601606,,15.0,0,False,choppy
2025-06-23,002223,,15.0,0,False,choppy
2025-06-23,301236,,13.5,0,False,choppy
2025-06-23,688521,,13.5,0,False,choppy
2025-06-23,300525,,13.5,0,False,choppy
2025-06-24,601606,,15.0,0,False,strong
2025-06-24,688521,,13.5,0,False,strong
2025-06-24,300525,,13.5,0,False,strong
2025-06-24,300077,,13.5,0,False,strong
2025-06-24,003019,,13.5,0,False,strong
2025-06-25,601606,,15.0,0,False,strong
2025-06-25,002223,,15.0,0,False,strong
2025-06-25,002713,,15.0,0,False,strong
2025-06-25,301236,,13.5,0,False,strong
2025-06-25,688521,,13.5,0,False,strong
2025-06-26,601606,,15.0,0,False,strong
2025-06-26,002223,,15.0,0,False,strong
2025-06-26,001210,,15.0,0,False,strong
2025-06-26,000625,,13.5,0,False,strong
2025-06-26,301236,,13.5,0,False,strong
2025-06-27,601606,,15.0,0,False,strong
2025-06-27,688143,,15.0,0,False,strong
2025-06-27,000625,,13.5,0,False,strong
2025-06-27,688521,,13.5,0,False,strong
2025-06-27,300525,,13.5,0,False,strong
2025-06-30,601606,,15.0,0,False,strong
2025-06-30,688143,,15.0,0,False,strong
2025-06-30,000625,,13.5,0,False,strong
2025-06-30,300656,,13.5,0,False,strong
2025-06-30,002439,,13.5,0,False,strong
2025-07-01,601606,,15.0,0,False,strong
2025-07-01,688143,,15.0,0,False,strong
2025-07-01,000625,,13.5,0,False,strong
2025-07-01,601208,,13.5,0,False,strong
2025-07-01,603773,,13.5,0,False,strong
2025-07-02,601606,,15.0,0,False,strong
2025-07-02,000625,,13.5,0,False,strong
2025-07-02,601208,,13.5,0,False,strong
2025-07-02,603773,,13.5,0,False,strong
2025-07-02,600522,,13.5,0,False,strong
2025-07-03,601606,,15.0,0,False,strong
2025-07-03,002265,,13.5,0,False,strong
2025-07-03,000625,,13.5,0,False,strong
2025-07-03,601208,,13.5,0,False,strong
2025-07-03,603773,,13.5,0,False,strong
2025-07-04,601606,,15.0,0,False,strong
2025-07-04,600178,,13.5,0,False,strong
2025-07-04,000625,,13.5,0,False,strong
2025-07-04,601208,,13.5,0,False,strong
2025-07-04,603773,,13.5,0,False,strong
2025-07-07,601606,,15.0,0,False,strong
2025-07-07,000625,,15.0,0,False,strong
2025-07-07,600851,,15.0,0,False,strong
2025-07-07,600178,,13.5,0,False,strong
2025-07-07,002189,,13.5,0,False,strong
2025-07-08,601606,,15.0,0,False,strong
2025-07-08,600178,,13.5,0,False,strong
2025-07-08,002189,,13.5,0,False,strong
2025-07-08,002265,,13.5,0,False,strong
2025-07-08,601208,,13.5,0,False,strong
2025-07-09,601606,,15.0,0,False,strong
2025-07-09,600178,,13.5,0,False,strong
2025-07-09,002189,,13.5,0,False,strong
2025-07-09,688151,,13.5,0,False,strong
2025-07-09,601208,,13.5,0,False,strong
2025-07-10,601606,,15.0,0,False,strong
2025-07-10,600178,,13.5,0,False,strong
2025-07-10,002189,,13.5,0,False,strong
2025-07-10,002265,,13.5,0,False,strong
2025-07-10,601208,,13.5,0,False,strong
2025-07-11,601606,,15.0,0,False,strong
2025-07-11,600178,,13.5,0,False,strong
2025-07-11,002189,,13.5,0,False,strong
2025-07-11,002265,,13.5,0,False,strong
2025-07-11,601208,,13.5,0,False,strong
2025-07-14,601606,,15.0,0,False,choppy
2025-07-14,600178,,13.5,0,False,choppy
2025-07-14,002189,,13.5,0,False,choppy
2025-07-14,000625,,13.5,0,False,choppy
2025-07-14,605376,,13.5,0,False,choppy
2025-07-15,601606,,15.0,0,False,choppy
2025-07-15,688143,,15.0,0,False,choppy
2025-07-15,002189,,13.5,0,False,choppy
2025-07-15,000625,,13.5,0,False,choppy
2025-07-15,601208,,13.5,0,False,choppy
2025-07-16,601606,,15.0,0,False,choppy
2025-07-16,002189,,13.5,0,False,choppy
2025-07-16,002265,,13.5,0,False,choppy
2025-07-16,000625,,13.5,0,False,choppy
2025-07-16,601208,,13.5,0,False,choppy
2025-07-17,601606,,15.0,0,False,choppy
2025-07-17,688143,,15.0,0,False,choppy
2025-07-17,002189,,13.5,0,False,choppy
2025-07-17,000625,,13.5,0,False,choppy
2025-07-17,601208,,13.5,0,False,choppy
2025-07-18,601606,,15.0,0,False,strong
2025-07-18,600568,,15.0,0,False,strong
2025-07-18,600178,,13.5,0,False,strong
2025-07-18,002189,,13.5,0,False,strong
2025-07-18,603087,,13.5,0,False,strong
2025-07-21,601606,,15.0,0,False,strong
2025-07-21,600568,,15.0,0,False,strong
2025-07-21,600178,,13.5,0,False,strong
2025-07-21,002189,,13.5,0,False,strong
2025-07-21,600682,,13.5,0,False,strong
2025-07-22,601606,,15.0,0,False,strong
2025-07-22,600178,,13.5,0,False,strong
2025-07-22,688151,,13.5,0,False,strong
2025-07-22,002683,,13.5,0,False,strong
2025-07-22,600881,,13.5,0,False,strong
2025-07-23,601606,,15.0,0,False,strong
2025-07-23,600178,,13.5,0,False,strong
2025-07-23,002189,,13.5,0,False,strong
2025-07-23,688151,,13.5,0,False,strong
2025-07-23,002683,,13.5,0,False,strong
2025-07-24,300147,,15.0,0,False,strong
2025-07-24,603389,,13.5,0,False,strong
2025-07-24,002056,,13.5,0,False,strong
2025-07-24,002392,,13.5,0,False,strong
2025-07-24,601005,,13.5,0,False,strong
2025-07-25,600568,,13.5,0,False,strong
2025-07-25,301047,,13.5,0,False,strong
2025-07-25,300147,,13.5,0,False,strong
2025-07-25,000504,,13.5,0,False,strong
2025-07-25,600581,,13.5,0,False,strong
2025-07-28,600682,,13.5,0,False,strong
2025-07-28,300147,,13.5,0,False,strong
2025-07-28,603087,,13.5,0,False,strong
2025-07-28,000908,,13.5,0,False,strong
2025-07-28,605589,,13.5,0,False,strong
2025-07-29,600682,,13.5,0,False,strong
2025-07-29,300147,,13.5,0,False,strong
2025-07-29,603087,,13.5,0,False,strong
2025-07-29,000908,,13.5,0,False,strong
2025-07-29,605589,,13.5,0,False,strong
2025-07-30,000766,,15.0,0,False,strong
2025-07-30,688091,,13.5,0,False,strong
2025-07-30,300147,,13.5,0,False,strong
2025-07-30,603087,,13.5,0,False,strong
2025-07-30,000908,,13.5,0,False,strong
2025-07-31,688702,,15.0,0,False,choppy
2025-07-31,000766,,15.0,0,False,choppy
2025-07-31,600566,,13.5,0,False,choppy
2025-07-31,600129,,13.5,0,False,choppy
2025-07-31,000908,,13.5,0,False,choppy
2025-08-01,000766,,15.0,0,False,choppy
2025-08-01,600566,,13.5,0,False,choppy
2025-08-01,600129,,13.5,0,False,choppy
2025-08-01,000908,,13.5,0,False,choppy
2025-08-01,002198,,13.5,0,False,choppy
2025-08-04,688143,,15.0,0,False,strong
2025-08-04,600566,,13.5,0,False,strong
2025-08-04,600129,,13.5,0,False,strong
2025-08-04,000908,,13.5,0,False,strong
2025-08-04,300705,,13.5,0,False,strong
2025-08-05,601606,,15.0,0,False,strong
2025-08-05,688151,,13.5,0,False,strong
2025-08-05,002294,,13.5,0,False,strong
2025-08-05,600566,,13.5,0,False,strong
2025-08-05,600129,,13.5,0,False,strong
2025-08-06,601606,,15.0,0,False,strong
2025-08-06,301297,,15.0,0,False,strong
2025-08-06,600698,,13.5,0,False,strong
2025-08-06,688151,,13.5,0,False,strong
2025-08-06,002937,,13.5,0,False,strong
2025-08-07,601606,,15.0,0,False,strong
2025-08-07,301297,,15.0,0,False,strong
2025-08-07,600487,,15.0,0,False,strong
2025-08-07,688151,,13.5,0,False,strong
2025-08-07,002937,,13.5,0,False,strong
2025-08-08,601606,,15.0,0,False,strong
2025-08-08,600487,,15.0,0,False,strong
2025-08-08,301297,,15.0,0,False,strong
2025-08-08,002937,,13.5,0,False,strong
2025-08-08,300680,,13.5,0,False,strong
2025-08-11,601606,,15.0,0,False,choppy
2025-08-11,301297,,15.0,0,False,choppy
2025-08-11,600487,,15.0,0,False,choppy
2025-08-11,688143,,15.0,0,False,choppy
2025-08-11,603661,,14.0,0,False,choppy
2025-08-12,601606,,15.0,0,False,choppy
2025-08-12,301297,,15.0,0,False,choppy
2025-08-12,600487,,15.0,0,False,choppy
2025-08-12,603661,,14.0,0,False,choppy
2025-08-12,002189,,13.5,0,False,choppy
2025-08-13,601606,,15.0,0,False,strong
2025-08-13,301297,,15.0,0,False,strong
2025-08-13,688143,,15.0,0,False,strong
2025-08-13,603661,,14.0,0,False,strong
2025-08-13,688151,,13.5,0,False,strong
2025-08-14,601606,,15.0,0,False,strong
2025-08-14,301297,,15.0,0,False,strong
2025-08-14,002903,,15.0,0,False,strong
2025-08-14,603661,,14.0,0,False,strong
2025-08-14,688425,,13.5,0,False,strong
2025-08-15,601606,,15.0,0,False,strong
2025-08-15,301297,,15.0,0,False,strong
2025-08-15,600459,,15.0,0,False,strong
2025-08-15,300680,,13.5,0,False,strong
2025-08-15,300538,,13.5,0,False,strong
2025-08-18,301297,,15.0,0,False,strong
2025-08-18,601606,,15.0,0,False,strong
2025-08-18,688143,,15.0,0,False,strong
2025-08-18,300975,,13.5,0,False,strong
2025-08-18,601137,,13.5,0,False,strong
2025-08-19,301297,,15.0,0,False,strong
2025-08-19,688143,,15.0,0,False,strong
2025-08-19,300975,,13.5,0,False,strong
2025-08-19,601137,,13.5,0,False,strong
2025-08-19,301419,,13.5,0,False,strong
2025-08-20,301297,,15.0,0,False,strong
2025-08-20,002903,,15.0,0,False,strong
2025-08-20,601606,,15.0,0,False,strong
2025-08-20,300975,,13.5,0,False,strong
2025-08-20,601137,,13.5,0,False,strong
2025-08-21,301297,,15.0,0,False,strong
2025-08-21,688143,,15.0,0,False,strong
2025-08-21,002903,,15.0,0,False,strong
2025-08-21,601606,,15.0,0,False,strong
2025-08-21,300975,,13.5,0,False,strong
2025-08-22,688143,,15.0,0,False,strong
2025-08-22,688702,,15.0,0,False,strong
2025-08-22,300975,,13.5,0,False,strong
2025-08-22,601137,,13.5,0,False,strong
2025-08-22,301419,,13.5,0,False,strong
2025-08-25,688702,,15.0,0,False,strong
2025-08-25,688143,,15.0,0,False,strong
2025-08-25,600487,,15.0,0,False,strong
2025-08-25,300975,,13.5,0,False,strong
2025-08-25,601137,,13.5,0,False,strong
2025-08-26,688702,,15.0,0,False,strong
2025-08-26,688143,,15.0,0,False,strong
2025-08-26,002903,,15.0,0,False,strong
2025-08-26,300975,,13.5,0,False,strong
2025-08-26,601137,,13.5,0,False,strong
2025-08-27,688702,,15.0,0,False,strong
2025-08-27,688143,,15.0,0,False,strong
2025-08-27,600487,,15.0,0,False,strong
2025-08-27,300975,,13.5,0,False,strong
2025-08-27,601137,,13.5,0,False,strong
2025-08-28,688702,,15.0,0,False,strong
