date,code,name,score_ml,total_score,max_score,market_state,signal_tier
2023-11-13,300042,,14,91,115,strong,1
2023-11-13,688597,,14,73,115,strong,1
2023-11-13,300044,,11,55,115,strong,1
2023-11-13,002599,,14,89,115,strong,1
2023-11-13,002445,,14,54,115,strong,1
2023-11-13,300710,,14,80,115,strong,1
2023-11-13,300148,,13,65,115,strong,1
2023-11-13,600936,,14,54,115,strong,1
2023-11-13,002421,,14,60,115,strong,1
2023-11-13,300857,,14,81,115,strong,1
2023-11-13,300242,,14,59,115,strong,1
2023-11-13,000917,,14,73,115,strong,1
2023-11-13,002571,,13,64,115,strong,1
2023-11-14,601138,,14,65,115,strong,2
2023-11-14,600797,,14,82,115,strong,1
2023-11-14,301236,,11,92,115,strong,1
2023-11-14,002575,,14,70,115,strong,1
2023-11-14,600265,,13,88,115,strong,1
2023-11-14,301042,,11,92,115,strong,1
2023-11-14,300738,,12,62,115,strong,1
2023-11-14,002580,,14,69,115,strong,1
2023-11-14,002995,,14,58,115,strong,1
2023-11-14,300925,,14,64,115,strong,1
2023-11-14,300419,,13,81,115,strong,1
2023-11-14,600667,,14,64,115,strong,1
2023-11-14,688079,,14,78,115,strong,1
2023-11-14,301312,,14,94,115,strong,1
2023-11-14,600936,,14,57,115,strong,1
2023-11-14,002421,,14,63,115,strong,1
2023-11-14,688229,,14,93,115,strong,1
2023-11-14,688146,,14,56,115,strong,1
2023-11-14,300666,,12,84,115,strong,1
2023-11-14,603773,,14,62,115,strong,2
2023-11-14,688195,,14,62,115,strong,1
2023-11-14,300975,,13,68,115,strong,1
2023-11-14,000601,,14,61,115,strong,1
2023-11-14,301178,,13,59,115,strong,1
2023-11-14,002439,,14,60,115,strong,1
2023-11-14,603189,,14,90,115,strong,1
2023-11-14,688227,,13,59,115,strong,1
2023-11-14,688258,,14,60,115,strong,1
2023-11-14,605589,,14,60,115,strong,1
2023-11-14,603078,,13,83,115,strong,1
2023-11-14,002559,,13,74,115,strong,1
2023-11-14,002555,,13,82,115,strong,1
2023-11-14,300113,,14,83,115,strong,1
2023-11-14,300857,,14,83,115,strong,1
2023-11-14,300148,,13,62,115,strong,1
2023-11-14,002445,,14,52,115,strong,1
2023-11-14,002526,,13,57,115,strong,1
2023-11-14,300710,,14,84,115,strong,1
2023-11-15,601138,,14,65,115,strong,2
2023-11-15,002335,,14,65,115,strong,2
2023-11-15,600797,,14,81,115,strong,1
2023-11-15,002575,,14,70,115,strong,1
2023-11-15,301042,,14,95,115,strong,1
2023-11-15,301139,,12,93,115,strong,1
2023-11-15,300738,,13,93,115,strong,1
2023-11-15,002580,,11,66,115,strong,1
2023-11-15,002995,,14,88,115,strong,1
2023-11-15,300419,,13,82,115,strong,1
2023-11-15,600667,,14,64,115,strong,1
2023-11-15,601137,,13,82,115,strong,1
2023-11-15,688079,,14,77,115,strong,1
2023-11-15,301312,,14,94,115,strong,1
2023-11-15,600936,,14,57,115,strong,1
2023-11-15,002421,,14,70,115,strong,1
2023-11-15,688229,,14,93,115,strong,1
2023-11-15,002396,,14,62,115,strong,1
2023-11-15,300976,,13,75,115,strong,1
2023-11-15,301099,,12,90,115,strong,1
2023-11-15,301366,,13,91,115,strong,1
2023-11-15,300975,,13,71,115,strong,1
2023-11-15,000601,,14,60,115,strong,1
2023-11-15,603002,,14,90,115,strong,1
2023-11-15,688668,,13,59,115,strong,1
2023-11-15,002975,,14,54,115,strong,1
2023-11-15,300811,,14,90,115,strong,1
2023-11-15,605589,,14,90,115,strong,1
2023-11-15,002559,,13,76,115,strong,1
2023-11-15,301383,,13,82,115,strong,1
2023-11-15,688519,,14,88,115,strong,1
2023-11-16,300738,,13,94,115,strong,1
2023-11-16,002580,,14,67,115,strong,2
2023-11-16,000681,,13,88,115,strong,1
2023-11-16,300419,,14,78,115,strong,1
2023-11-16,601138,,14,58,115,strong,2
2023-11-16,002335,,14,58,115,strong,2
2023-11-16,600797,,14,79,115,strong,1
2023-11-16,002575,,14,61,115,strong,2
2023-11-16,300826,,13,87,115,strong,1
2023-11-16,600936,,14,58,115,strong,1
2023-11-16,002421,,14,65,115,strong,1
2023-11-16,688229,,14,94,115,strong,1
2023-11-16,002396,,14,57,115,strong,1
2023-11-16,300976,,13,73,115,strong,1
2023-11-16,002173,,14,87,115,strong,1
2023-11-16,301366,,13,92,115,strong,1
2023-11-16,002579,,14,62,115,strong,2
2023-11-16,301360,,13,85,115,strong,1
2023-11-16,000601,,14,60,115,strong,1
2023-11-16,301383,,13,84,115,strong,1
2023-11-16,600757,,14,64,115,strong,1
2023-11-16,603533,,13,83,115,strong,1
2023-11-16,600667,,14,54,115,strong,1
2023-11-16,688079,,13,76,115,strong,1
2023-11-16,300131,,14,73,115,strong,1
2023-11-16,300668,,14,89,115,strong,1
2023-11-16,600577,,14,65,115,strong,1
2023-11-17,300738,,14,89,115,strong,1
2023-11-17,002580,,14,67,115,strong,1
2023-11-17,301165,,12,57,115,strong,1
2023-11-17,000681,,14,89,115,strong,1
2023-11-17,002335,,11,55,115,strong,1
2023-11-17,600797,,14,71,115,strong,1
2023-11-17,002575,,14,60,115,strong,2
2023-11-17,300826,,14,88,115,strong,2
2023-11-17,600936,,14,58,115,strong,1
2023-11-17,002421,,14,65,115,strong,1
2023-11-17,688229,,14,94,115,strong,1
2023-11-17,600667,,14,82,115,strong,1
2023-11-17,601137,,13,78,115,strong,1
2023-11-17,688079,,14,70,115,strong,1
2023-11-17,301312,,14,87,115,strong,1
2023-11-17,002396,,14,56,115,strong,1
2023-11-17,300976,,13,82,115,strong,1
2023-11-17,002173,,14,86,115,strong,1
2023-11-17,301366,,14,92,115,strong,1
2023-11-17,300632,,13,67,115,strong,1
2023-11-17,002137,,14,67,115,strong,1
2023-11-17,301360,,13,83,115,strong,1
2023-11-17,000601,,14,58,115,strong,1
2023-11-17,601811,,14,69,115,strong,1
2023-11-17,600757,,14,64,115,strong,1
2023-11-17,603533,,13,83,115,strong,1
2023-11-17,605589,,14,89,115,strong,1
2023-11-17,688630,,14,89,115,strong,1
2023-11-17,002409,,13,58,115,strong,1
2023-11-17,601208,,14,66,115,strong,1
2023-11-17,300757,,14,88,115,strong,1
2023-11-17,688668,,11,49,115,strong,1
2023-11-20,300738,,14,88,115,strong,1
2023-11-20,002580,,14,67,115,strong,1
2023-11-20,002995,,14,89,115,strong,2
2023-11-20,000681,,13,94,115,strong,1
2023-11-20,300419,,13,73,115,strong,1
2023-11-20,600459,,11,61,115,strong,1
2023-11-20,002396,,14,58,115,strong,1
2023-11-20,300976,,13,91,115,strong,1
2023-11-20,301366,,14,94,115,strong,1
2023-11-20,300826,,14,88,115,strong,2
2023-11-20,600936,,14,71,115,strong,1
2023-11-20,002421,,14,72,115,strong,1
2023-11-20,688229,,14,94,115,strong,1
2023-11-20,002335,,14,57,115,strong,1
2023-11-20,600797,,14,75,115,strong,1
2023-11-20,002575,,14,60,115,strong,1
2023-11-20,002579,,13,72,115,strong,1
2023-11-20,601137,,13,80,115,strong,1
2023-11-20,688079,,14,64,115,strong,2
2023-11-20,301312,,11,89,115,strong,1
2023-11-20,002137,,14,73,115,strong,1
2023-11-20,688228,,14,90,115,strong,1
2023-11-20,601811,,14,69,115,strong,1
2023-11-20,600757,,14,63,115,strong,1
2023-11-20,300006,,14,60,115,strong,0
2023-11-20,603533,,14,84,115,strong,1
2023-11-20,605589,,14,90,115,strong,1
2023-11-20,688630,,14,90,115,strong,1
2023-11-20,002409,,13,53,115,strong,1
2023-11-20,601208,,14,74,115,strong,1
2023-11-20,002559,,13,89,115,strong,1
2023-11-20,000601,,14,64,115,strong,1
2023-11-20,300131,,13,66,115,strong,1
2023-11-20,300668,,13,81,115,strong,1
2023-11-20,600577,,14,64,115,strong,1
2023-11-21,300738,,14,82,115,strong,2
2023-11-21,002580,,14,66,115,strong,2
2023-11-21,600459,,11,61,115,strong,1
2023-11-21,002396,,14,79,115,strong,2
2023-11-21,301366,,14,94,115,strong,1
2023-11-21,300826,,14,64,115,strong,2
2023-11-21,600936,,14,66,115,strong,1
2023-11-21,002421,,14,65,115,strong,1
2023-11-21,688229,,14,88,115,strong,1
2023-11-21,601869,,14,57,115,strong,2
2023-11-21,300077,,14,61,115,strong,2
2023-11-21,688228,,14,86,115,strong,1
2023-11-21,601811,,14,78,115,strong,1
2023-11-21,600757,,14,72,115,strong,1
2023-11-21,300006,,14,63,115,strong,1
2023-11-21,300042,,14,86,115,strong,2
2023-11-21,600208,,14,62,115,strong,2
2023-11-21,002335,,14,55,115,strong,1
2023-11-21,002171,,13,59,115,strong,1
2023-11-21,002046,,14,84,115,strong,1
2023-11-21,603389,,13,71,115,strong,1
2023-11-21,002717,,13,53,115,strong,1
2023-11-21,001210,,14,67,115,strong,1
2023-11-21,300085,,14,90,115,strong,1
2023-11-21,300654,,13,65,115,strong,1
2023-11-21,002526,,14,57,115,strong,1
2023-11-21,300857,,14,88,115,strong,1
2023-11-21,000917,,11,56,115,strong,1
2023-11-21,300307,,14,70,115,strong,1
2023-11-21,002571,,13,58,115,strong,1
2023-11-22,300738,,14,74,115,strong,2
2023-11-22,300925,,14,89,115,strong,1
2023-11-22,300419,,14,62,115,strong,2
2023-11-22,688228,,14,88,115,strong,1
2023-11-22,601811,,14,79,115,strong,1
2023-11-22,600757,,14,76,115,strong,1
2023-11-22,300006,,14,66,115,strong,1
2023-11-22,300042,,13,87,115,strong,1
2023-11-22,600208,,14,64,115,strong,2
2023-11-22,002396,,14,72,115,strong,2
2023-11-22,301366,,13,93,115,strong,1
2023-11-22,300975,,13,60,115,strong,2
2023-11-22,002421,,14,62,115,strong,1
2023-11-22,688229,,14,87,115,strong,2
2023-11-22,301383,,14,57,115,strong,2
2023-11-22,600936,,14,73,115,strong,1
2023-11-22,300654,,14,72,115,strong,1
2023-11-22,688238,,12,89,115,strong,1
2023-11-22,002243,,14,60,115,strong,1
2023-11-22,000006,,11,84,115,strong,1
2023-11-22,002183,,13,59,115,strong,1
2023-11-22,002429,,13,67,115,strong,1
2023-11-22,000925,,13,87,115,strong,1
2023-11-22,002445,,14,61,115,strong,1
2023-11-22,300857,,14,82,115,strong,1
2023-11-22,002571,,13,57,115,strong,1
2023-11-23,300738,,14,68,115,strong,2
2023-11-23,300925,,14,89,115,strong,1
2023-11-23,301165,,14,59,115,strong,1
2023-11-23,000681,,14,89,115,strong,1
2023-11-23,300419,,14,60,115,strong,2
2023-11-23,688228,,14,88,115,strong,2
2023-11-23,601811,,14,78,115,strong,1
2023-11-23,600757,,14,75,115,strong,1
2023-11-23,300006,,13,69,115,strong,1
2023-11-23,300042,,13,87,115,strong,1
2023-11-23,600208,,14,64,115,strong,2
2023-11-23,002396,,14,69,115,strong,1
2023-11-23,603008,,14,64,115,strong,2
2023-11-23,301099,,14,73,115,strong,2
2023-11-23,301366,,14,88,115,strong,1
2023-11-23,300975,,14,57,115,strong,2
2023-11-23,002421,,14,61,115,strong,1
2023-11-23,688229,,14,87,115,strong,2
2023-11-23,300710,,14,64,115,strong,1
2023-11-23,002429,,13,67,115,strong,1
2023-11-23,002571,,13,67,115,strong,1
2023-11-23,600228,,14,64,115,strong,2
2023-11-23,688238,,14,91,115,strong,1
2023-11-23,600420,,13,65,115,strong,1
2023-11-23,600936,,14,64,115,strong,1
2023-11-23,001210,,14,64,115,strong,1
2023-11-23,002445,,14,61,115,strong,1
2023-11-23,002526,,14,56,115,strong,1
2023-11-23,002579,,13,65,115,strong,1
2023-11-24,300738,,14,59,115,strong,2
2023-11-24,300925,,14,89,115,strong,2
2023-11-24,000681,,14,89,115,strong,2
2023-11-24,300419,,14,59,115,strong,2
2023-11-24,688228,,14,88,115,strong,2
2023-11-24,601811,,14,67,115,strong,2
2023-11-24,600757,,14,72,115,strong,2
2023-11-24,300006,,13,71,115,strong,1
2023-11-24,300042,,14,83,115,strong,2
2023-11-24,603533,,14,88,115,strong,2
2023-11-24,600208,,14,64,115,strong,1
2023-11-24,603008,,14,64,115,strong,2
2023-11-24,301099,,14,58,115,strong,2
2023-11-24,002421,,14,58,115,strong,2
2023-11-24,688229,,14,86,115,strong,2
2023-11-24,301383,,14,56,115,strong,2
2023-11-24,600936,,14,63,115,strong,1
2023-11-24,002571,,13,58,115,strong,1
2023-11-27,601811,,14,62,115,choppy,2
2023-11-27,600757,,14,62,115,choppy,2
2023-11-27,000681,,14,73,115,choppy,2
2023-11-27,300042,,14,69,115,choppy,2
2023-11-27,603533,,14,58,115,choppy,2
2023-11-27,600208,,14,58,115,choppy,2
2023-11-27,300430,,14,63,115,choppy,2
2023-11-27,002526,,14,53,115,choppy,1
2023-11-28,601811,,14,58,115,choppy,2
2023-11-28,600757,,14,58,115,choppy,2
2023-11-28,300006,,13,62,115,choppy,1
2023-11-28,000681,,14,59,115,choppy,2
2023-11-28,300042,,14,69,115,choppy,2
2023-11-28,603533,,14,58,115,choppy,2
2023-11-28,300430,,14,63,115,choppy,2
2023-11-28,002173,,14,57,115,choppy,2
2023-11-28,688496,,12,84,115,choppy,1
2023-11-28,300620,,14,89,115,choppy,1
2023-11-28,300420,,13,61,115,choppy,1
2023-11-28,688097,,13,87,115,choppy,1
2023-11-29,688228,,14,72,115,choppy,2
2023-11-29,000681,,14,58,115,choppy,2
2023-11-29,300042,,14,86,115,choppy,1
2023-11-29,300430,,14,64,115,choppy,2
2023-11-29,301099,,13,57,115,choppy,2
2023-11-29,301366,,14,70,115,choppy,2
2023-11-29,688055,,14,62,115,choppy,2
2023-11-29,688456,,14,66,115,choppy,1
2023-11-29,300420,,13,61,115,choppy,1
2023-11-29,300907,,13,67,115,choppy,1
2023-11-29,688097,,13,83,115,choppy,1
2023-11-29,002903,,10,86,115,choppy,0
2023-11-29,301312,,14,90,115,choppy,1
2023-11-29,300710,,13,87,115,choppy,1
2023-11-30,301366,,14,58,115,choppy,2
2023-11-30,301013,,13,63,115,choppy,1
2023-11-30,688456,,14,65,115,choppy,2
2023-11-30,300420,,14,62,115,choppy,2
2023-11-30,301312,,14,86,115,choppy,2
2023-11-30,688228,,14,82,115,choppy,1
2023-11-30,300006,,14,56,115,choppy,2
2023-11-30,300042,,14,62,115,choppy,2
2023-11-30,603011,,13,75,115,choppy,1
2023-12-01,300710,,14,75,115,choppy,2
2023-12-01,002571,,13,58,115,choppy,0
2023-12-01,600228,,14,70,115,choppy,0
2023-12-01,300925,,14,58,115,choppy,2
2023-12-01,688228,,14,94,115,choppy,1
2023-12-01,300042,,14,64,115,choppy,2
2023-12-01,301013,,13,92,115,choppy,1
2023-12-01,688456,,14,69,115,choppy,1
2023-12-01,002173,,11,60,115,choppy,0
2023-12-01,301366,,14,56,115,choppy,2
2023-12-01,600936,,14,63,115,choppy,0
2023-12-04,002723,,14,89,115,choppy,1
2023-12-04,000620,,14,65,115,choppy,0
2023-12-04,300959,,13,74,115,choppy,0
2023-12-04,300710,,14,63,115,choppy,2
2023-12-04,600228,,14,94,115,choppy,1
2023-12-04,000681,,14,73,115,choppy,2
2023-12-04,688228,,14,93,115,choppy,1
2023-12-04,601811,,14,63,115,choppy,0
2023-12-04,600757,,14,63,115,choppy,2
2023-12-04,300042,,14,57,115,choppy,2
2023-12-04,688456,,14,77,115,choppy,1
2023-12-04,002173,,13,61,115,choppy,1
2023-12-04,300085,,10,83,115,choppy,0
2023-12-04,600936,,14,60,115,choppy,1
2023-12-05,002723,,14,75,115,choppy,2
2023-12-05,000620,,14,64,115,choppy,2
2023-12-05,300710,,14,58,115,choppy,2
2023-12-05,688228,,14,93,115,choppy,1
2023-12-05,601811,,14,63,115,choppy,2
2023-12-05,300042,,14,57,115,choppy,2
2023-12-05,603697,,14,86,115,choppy,1
2023-12-05,688767,,11,87,115,choppy,1
2023-12-05,002262,,14,76,115,choppy,1
2023-12-05,600511,,14,54,115,choppy,1
2023-12-05,600079,,13,89,115,choppy,1
2023-12-05,002510,,13,55,115,choppy,1
2023-12-05,000766,,14,88,115,choppy,1
2023-12-06,600228,,11,91,115,choppy,1
2023-12-06,000048,,14,94,115,choppy,1
2023-12-06,300967,,13,73,115,choppy,1
2023-12-06,002567,,14,79,115,choppy,1
2023-12-06,002458,,13,67,115,choppy,0
2023-12-06,002726,,13,60,115,choppy,1
2023-12-06,603697,,14,86,115,choppy,1
2023-12-06,688228,,14,91,115,choppy,1
2023-12-06,601811,,14,61,115,choppy,0
2023-12-06,002510,,14,72,115,choppy,1
2023-12-06,600082,,13,60,115,choppy,1
2023-12-07,688228,,14,95,115,choppy,1
2023-12-07,601811,,14,71,115,choppy,1
2023-12-07,600757,,13,64,115,choppy,0
2023-12-07,000681,,12,74,115,choppy,0
2023-12-07,603533,,14,65,115,choppy,2
2023-12-07,300081,,13,75,115,choppy,0
2023-12-07,000048,,14,91,115,choppy,1
2023-12-07,002567,,14,83,115,choppy,1
2023-12-07,002458,,13,72,115,choppy,1
2023-12-07,300967,,13,75,115,choppy,1
2023-12-07,603697,,14,84,115,choppy,1
2023-12-07,600082,,13,59,115,choppy,1
2023-12-07,600936,,14,60,115,choppy,1
2023-12-07,300654,,13,69,115,choppy,0
2023-12-08,688228,,14,95,115,choppy,1
2023-12-08,601811,,14,69,115,choppy,2
2023-12-08,600757,,13,64,115,choppy,1
2023-12-08,300738,,14,67,115,choppy,0
2023-12-08,300654,,14,74,115,choppy,1
2023-12-08,000048,,14,88,115,choppy,1
2023-12-08,002567,,14,81,115,choppy,1
2023-12-08,002458,,13,72,115,choppy,1
2023-12-11,002995,,13,93,115,choppy,1
2023-12-11,300081,,13,93,115,choppy,1
2023-12-11,688228,,14,94,115,choppy,1
2023-12-11,601811,,13,76,115,choppy,1
2023-12-11,600757,,13,67,115,choppy,1
2023-12-11,000681,,13,93,115,choppy,1
2023-12-11,603533,,14,64,115,choppy,2
2023-12-11,300738,,14,72,115,choppy,1
2023-12-11,600936,,14,62,115,choppy,1
2023-12-11,002555,,14,79,115,choppy,1
2023-12-11,600892,,13,65,115,choppy,1
2023-12-11,002445,,13,65,115,choppy,1
2023-12-11,000048,,14,90,115,choppy,1
2023-12-11,002567,,13,84,115,choppy,1
2023-12-11,002458,,14,76,115,choppy,1
2023-12-11,000917,,14,60,115,choppy,0
2023-12-12,002995,,13,94,115,strong,1
2023-12-12,000620,,14,65,115,strong,0
2023-12-12,688228,,14,94,115,strong,1
2023-12-12,601811,,13,84,115,strong,1
2023-12-12,600757,,13,71,115,strong,1
2023-12-12,000681,,14,94,115,strong,1
2023-12-12,300042,,14,64,115,strong,2
2023-12-12,603533,,14,64,115,strong,2
2023-12-12,300738,,14,71,115,strong,1
2023-12-12,002717,,14,61,115,strong,1
2023-12-12,600936,,14,63,115,strong,1
2023-12-12,600892,,13,70,115,strong,1
2023-12-12,002526,,10,56,115,strong,0
2023-12-12,000917,,14,64,115,strong,1
2023-12-12,002555,,13,82,115,strong,1
2023-12-12,002445,,13,66,115,strong,1
2023-12-12,600797,,14,59,115,strong,0
2023-12-12,688507,,13,88,115,strong,1
2023-12-12,603189,,14,89,115,strong,1
2023-12-12,000048,,14,88,115,strong,1
2023-12-12,002567,,13,80,115,strong,1
2023-12-12,002458,,14,73,115,strong,1
2023-12-13,000620,,14,65,115,strong,1
2023-12-13,300077,,14,64,115,strong,2
2023-12-13,688228,,12,92,115,strong,1
2023-12-13,601811,,13,85,115,strong,1
2023-12-13,600757,,13,71,115,strong,1
2023-12-13,000681,,14,88,115,strong,2
2023-12-13,603533,,14,64,115,strong,2
2023-12-13,300738,,14,66,115,strong,2
2023-12-13,002717,,14,62,115,strong,1
2023-12-13,600936,,14,64,115,strong,1
2023-12-13,600892,,13,72,115,strong,1
2023-12-13,002445,,14,67,115,strong,1
2023-12-13,600797,,14,59,115,strong,1
2023-12-13,688507,,13,88,115,strong,1
2023-12-14,300077,,14,64,115,strong,2
2023-12-14,688228,,14,94,115,strong,1
2023-12-14,601811,,13,93,115,strong,1
2023-12-14,603533,,14,64,115,strong,2
2023-12-14,000620,,14,65,115,strong,1
2023-12-14,002717,,14,64,115,strong,1
2023-12-14,600936,,14,65,115,strong,1
2023-12-14,600892,,14,68,115,strong,1
2023-12-14,002445,,14,72,115,strong,1
2023-12-14,002526,,13,62,115,strong,1
2023-12-14,600195,,14,64,115,strong,0
2023-12-14,000917,,11,52,115,strong,1
2023-12-15,000620,,14,69,115,choppy,1
2023-12-15,688228,,12,92,115,choppy,1
2023-12-15,601811,,13,86,115,choppy,1
2023-12-15,002717,,14,64,115,choppy,1
2023-12-15,600936,,14,64,115,choppy,1
2023-12-15,600892,,14,67,115,choppy,1
2023-12-15,002445,,14,78,115,choppy,1
2023-12-15,002526,,14,63,115,choppy,1
2023-12-15,300113,,13,60,115,choppy,0
2023-12-15,301383,,14,89,115,choppy,1
2023-12-18,601811,,13,80,115,choppy,1
2023-12-18,000681,,14,58,115,choppy,2
2023-12-18,000620,,14,67,115,choppy,1
2023-12-18,002717,,14,64,115,choppy,1
2023-12-18,600846,,14,80,115,choppy,1
2023-12-18,603389,,13,61,115,choppy,0
2023-12-19,688228,,14,88,115,choppy,2
2023-12-19,000681,,14,58,115,choppy,2
2023-12-19,000620,,14,66,115,choppy,1
2023-12-19,002717,,14,59,115,choppy,1
2023-12-19,600936,,14,56,115,choppy,2
2023-12-19,300654,,13,79,115,choppy,2
2023-12-19,300738,,13,65,115,choppy,0
2023-12-19,002306,,14,61,115,choppy,0
2023-12-19,300847,,14,69,115,choppy,1
2023-12-19,600685,,14,82,115,choppy,1
2023-12-19,600072,,12,88,115,choppy,1
2023-12-19,603389,,13,60,115,choppy,1
2023-12-20,300847,,14,57,115,choppy,2
2023-12-20,600685,,14,83,115,choppy,1
2023-12-20,301312,,14,92,115,choppy,1
2023-12-20,002262,,14,77,115,choppy,1
2023-12-21,000620,,14,59,115,choppy,2
2023-12-21,300738,,13,78,115,choppy,1
2023-12-21,002306,,13,70,115,choppy,1
2023-12-21,600685,,13,90,115,choppy,1
2023-12-21,600072,,12,89,115,choppy,1
2023-12-21,002717,,13,65,115,choppy,1
2023-12-21,002526,,14,62,115,choppy,1
2023-12-21,301236,,13,67,115,choppy,0
2023-12-22,600072,,13,94,115,choppy,1
2023-12-22,301312,,14,58,115,choppy,2
2023-12-22,603661,,14,90,115,choppy,1
2023-12-22,600428,,14,68,115,choppy,1
2023-12-22,300738,,13,75,115,choppy,1
2023-12-25,300847,,14,59,115,weak_reduced,2
2023-12-25,600764,,13,82,115,weak_reduced,0
2023-12-25,300516,,14,67,115,weak_reduced,0
2023-12-25,600072,,13,88,115,weak_reduced,1
2023-12-25,301396,,13,92,115,weak_reduced,1
2023-12-25,301312,,14,58,115,weak_reduced,2
2023-12-25,002475,,13,92,115,weak_reduced,1
2023-12-25,002463,,14,57,115,weak_reduced,2
2023-12-25,601899,,14,63,115,weak_reduced,1
2023-12-25,600195,,13,63,115,weak_reduced,1
2023-12-26,600764,,13,94,115,weak_reduced,1
2023-12-26,002463,,14,74,115,weak_reduced,0
2023-12-26,601899,,14,64,115,weak_reduced,1
2023-12-26,301312,,14,57,115,weak_reduced,2
2023-12-26,601168,,13,84,115,weak_reduced,1
2023-12-27,301312,,14,59,115,choppy,2
2023-12-27,002475,,13,86,115,choppy,1
2023-12-27,603993,,14,63,115,choppy,2
2023-12-27,002463,,14,69,115,choppy,2
2023-12-27,601899,,13,62,115,choppy,1
2023-12-27,603668,,14,63,115,choppy,0
2023-12-28,600309,,14,64,115,choppy,2
2023-12-28,300757,,14,64,115,choppy,2
2023-12-28,002306,,14,94,115,choppy,1
2023-12-28,002475,,13,91,115,choppy,1
2023-12-28,002463,,14,70,115,choppy,1
2023-12-28,601899,,13,83,115,choppy,1
2023-12-28,000630,,14,60,115,choppy,1
2023-12-28,000737,,13,64,115,choppy,1
2023-12-28,600255,,14,61,115,choppy,1
2023-12-28,600961,,13,67,115,choppy,1
2023-12-29,301312,,14,68,115,strong,2
2023-12-29,688597,,14,79,115,strong,2
2023-12-29,300757,,14,64,115,strong,2
2023-12-29,002306,,14,94,115,strong,1
2023-12-29,603212,,14,64,115,strong,2
2023-12-29,300410,,14,79,115,strong,2
2023-12-29,603045,,14,64,115,strong,2
2023-12-29,601208,,14,79,115,strong,2
2023-12-29,300214,,13,61,115,strong,1
2023-12-29,002463,,14,68,115,strong,1
2023-12-29,601899,,13,83,115,strong,1
2023-12-29,688496,,14,90,115,strong,0
2023-12-29,002149,,14,59,115,strong,1
2023-12-29,600595,,14,59,115,strong,1
2023-12-29,300835,,11,55,115,strong,1
2024-01-02,300214,,13,64,115,strong,1
2024-01-02,000698,,14,80,115,strong,0
2024-01-02,300706,,14,64,115,strong,2
2024-01-02,002149,,13,93,115,strong,1
2024-01-02,600595,,14,72,115,strong,1
2024-01-02,000962,,14,64,115,strong,2
2024-01-02,300757,,14,63,115,strong,2
2024-01-02,002306,,14,93,115,strong,1
2024-01-02,300410,,14,63,115,strong,2
2024-01-02,603045,,14,63,115,strong,2
2024-01-02,601208,,14,63,115,strong,2
2024-01-02,688496,,14,92,115,strong,1
2024-01-02,000050,,14,62,115,strong,2
2024-01-02,688055,,14,62,115,strong,1
2024-01-02,002106,,14,77,115,strong,2
2024-01-02,300331,,14,62,115,strong,2
2024-01-02,300516,,14,88,115,strong,1
2024-01-02,688597,,14,60,115,strong,1
2024-01-02,601899,,13,83,115,strong,1
2024-01-03,603077,,13,64,115,strong,1
2024-01-03,002768,,13,64,115,strong,1
2024-01-03,300214,,13,76,115,strong,1
2024-01-03,002562,,14,65,115,strong,2
2024-01-03,600800,,14,65,115,strong,2
2024-01-03,002306,,13,87,115,strong,1
2024-01-03,603212,,13,63,115,strong,1
2024-01-03,300305,,14,64,115,strong,2
2024-01-03,300410,,14,64,115,strong,1
2024-01-03,603045,,14,64,115,strong,1
2024-01-03,300706,,14,64,115,strong,2
2024-01-03,600869,,14,64,115,strong,2
2024-01-03,002149,,14,94,115,strong,1
2024-01-03,600595,,14,72,115,strong,1
2024-01-03,600522,,14,64,115,strong,2
2024-01-03,000962,,14,64,115,strong,1
2024-01-03,688496,,14,93,115,strong,1
2024-01-03,688055,,14,67,115,strong,1
2024-01-03,002106,,14,63,115,strong,2
2024-01-03,300516,,14,88,115,strong,1
2024-01-03,600482,,14,62,115,strong,1
2024-01-03,300527,,14,62,115,strong,2
2024-01-03,300243,,13,59,115,strong,1
2024-01-03,603993,,14,60,115,strong,1
2024-01-03,601899,,13,81,115,strong,1
2024-01-03,002096,,13,87,115,strong,1
2024-01-03,300836,,14,58,115,strong,1
2024-01-04,603077,,13,64,115,strong,1
2024-01-04,002768,,13,58,115,strong,1
2024-01-04,300214,,13,74,115,strong,1
2024-01-04,002562,,14,65,115,strong,2
2024-01-04,600800,,14,65,115,strong,0
2024-01-04,600869,,14,64,115,strong,2
2024-01-04,002149,,14,94,115,strong,1
2024-01-04,600595,,14,71,115,strong,1
2024-01-04,000962,,14,64,115,strong,1
2024-01-04,601991,,13,62,115,strong,1
2024-01-04,002980,,14,63,115,strong,2
2024-01-04,300715,,14,63,115,strong,2
2024-01-04,000059,,14,62,115,strong,2
2024-01-04,600346,,14,62,115,strong,2
2024-01-04,002306,,13,84,115,strong,1
2024-01-04,300410,,14,61,115,strong,1
2024-01-04,603045,,13,60,115,strong,1
2024-01-04,603993,,14,60,115,strong,1
2024-01-04,688496,,14,90,115,strong,1
2024-01-04,600795,,13,58,115,strong,0
2024-01-04,603618,,14,59,115,strong,1
2024-01-04,601126,,14,59,115,strong,1
2024-01-04,300516,,12,79,115,strong,1
2024-01-04,600482,,14,58,115,strong,1
2024-01-05,002768,,14,59,115,choppy,2
2024-01-05,002648,,14,65,115,choppy,2
2024-01-05,600180,,14,64,115,choppy,2
2024-01-05,600282,,13,63,115,choppy,1
2024-01-05,603993,,14,57,115,choppy,1
