date,code,name,score_ml,total_score,max_score,market_state,signal_tier
2024-02-01,002608,,14,68,115,weak_reduced,1
2024-02-01,600000,,14,64,115,weak_reduced,1
2024-02-02,601600,,14,72,115,weak_reduced,1
2024-02-02,601816,,14,64,115,weak_reduced,1
2024-02-02,603993,,14,67,115,weak_reduced,1
2024-02-02,600660,,10,63,115,weak_reduced,0
2024-02-02,600489,,14,64,115,weak_reduced,1
2024-02-02,300124,,14,63,115,weak_reduced,1
2024-02-02,601607,,14,62,115,weak_reduced,1
2024-02-02,600104,,14,56,115,weak_reduced,1
2024-02-05,603993,,14,68,115,weak_reduced,1
2024-02-05,603979,,14,67,115,weak_reduced,0
2024-02-05,601899,,14,65,115,weak_reduced,1
2024-02-05,601138,,14,65,115,weak_reduced,1
2024-02-05,601600,,14,62,115,weak_reduced,1
2024-02-05,601816,,14,63,115,weak_reduced,1
2024-02-05,300124,,14,64,115,weak_reduced,1
2024-02-05,600104,,14,57,115,weak_reduced,1
2024-02-05,600489,,14,62,115,weak_reduced,1
2024-02-06,603993,,14,70,115,choppy,1
2024-02-06,002463,,14,80,115,choppy,1
2024-02-06,601899,,14,59,115,choppy,1
2024-02-06,601138,,14,65,115,choppy,1
2024-02-06,688041,,14,79,115,choppy,0
2024-02-06,601600,,14,63,115,choppy,1
2024-02-06,601816,,14,70,115,choppy,1
2024-02-06,600489,,14,63,115,choppy,1
2024-02-06,600104,,14,83,115,choppy,1
2024-02-06,600285,,14,73,115,choppy,0
2024-02-06,000921,,13,69,115,choppy,0
2024-02-07,603993,,14,70,115,choppy,1
2024-02-07,002463,,14,65,115,choppy,1
2024-02-07,601899,,14,65,115,choppy,1
2024-02-07,601138,,14,95,115,choppy,1
2024-02-07,688041,,14,64,115,choppy,1
2024-02-07,601066,,14,64,115,choppy,1
2024-02-07,601600,,14,64,115,choppy,1
2024-02-07,601816,,14,70,115,choppy,1
2024-02-07,600489,,14,63,115,choppy,1
2024-02-07,600511,,14,92,115,choppy,0
2024-02-07,600362,,14,65,115,choppy,0
2024-02-08,000831,,14,65,115,choppy,1
2024-02-08,688041,,14,65,115,choppy,1
2024-02-08,601066,,14,65,115,choppy,1
2024-02-08,601600,,14,65,115,choppy,1
2024-02-08,601816,,14,70,115,choppy,1
2024-02-08,601211,,14,65,115,choppy,1
2024-02-08,601899,,14,77,115,choppy,1
2024-02-08,603993,,14,71,115,choppy,1
2024-02-08,002463,,14,94,115,choppy,1
2024-02-08,601138,,14,94,115,choppy,1
2024-02-08,600511,,14,92,115,choppy,1
2024-02-19,000923,,14,80,115,choppy,1
2024-02-19,601066,,14,65,115,choppy,1
2024-02-19,601600,,14,74,115,choppy,1
2024-02-19,601211,,14,65,115,choppy,1
2024-02-19,603993,,14,76,115,choppy,1
2024-02-19,601869,,14,64,115,choppy,1
2024-02-19,600489,,14,64,115,choppy,1
2024-02-19,002080,,14,64,115,choppy,1
2024-02-19,600500,,14,64,115,choppy,1
2024-02-19,000063,,14,63,115,choppy,1
2024-02-19,600362,,14,82,115,choppy,1
2024-02-19,600522,,14,62,115,choppy,1
2024-02-19,000100,,14,60,115,choppy,0
2024-02-20,000923,,14,65,115,strong,1
2024-02-20,688041,,14,95,115,strong,1
2024-02-20,601066,,14,65,115,strong,1
2024-02-20,601600,,14,76,115,strong,1
2024-02-20,601211,,14,65,115,strong,1
2024-02-20,603993,,14,80,115,strong,1
2024-02-20,002463,,14,94,115,strong,1
2024-02-20,601869,,14,64,115,strong,1
2024-02-20,601138,,14,94,115,strong,1
2024-02-20,600489,,14,64,115,strong,1
2024-02-20,002080,,14,64,115,strong,1
2024-02-20,600500,,14,64,115,strong,1
2024-02-20,600259,,14,64,115,strong,1
2024-02-20,000063,,14,63,115,strong,1
2024-02-20,688256,,14,62,115,strong,1
2024-02-20,688017,,14,62,115,strong,1
2024-02-20,300308,,14,92,115,strong,1
2024-02-20,002156,,14,62,115,strong,1
2024-02-21,000923,,14,65,115,strong,1
2024-02-21,688041,,14,95,115,strong,1
2024-02-21,601066,,14,65,115,strong,1
2024-02-21,601600,,14,78,115,strong,1
2024-02-21,601211,,14,65,115,strong,1
2024-02-21,603993,,14,81,115,strong,1
2024-02-21,601869,,14,64,115,strong,1
2024-02-21,002594,,14,64,115,strong,1
2024-02-21,600487,,14,64,115,strong,1
2024-02-21,600489,,14,64,115,strong,1
2024-02-21,002080,,14,64,115,strong,1
2024-02-21,000657,,14,64,115,strong,1
2024-02-21,600259,,14,64,115,strong,1
2024-02-21,000100,,14,68,115,strong,1
2024-02-21,600104,,14,92,115,strong,1
2024-02-22,000923,,14,65,115,strong,1
2024-02-22,688041,,14,95,115,strong,1
2024-02-22,601066,,14,65,115,strong,1
2024-02-22,601600,,14,80,115,strong,1
2024-02-22,601816,,14,64,115,strong,1
2024-02-22,601211,,14,84,115,strong,1
2024-02-22,600489,,14,94,115,strong,1
2024-02-22,003031,,14,64,115,strong,1
2024-02-22,002080,,14,64,115,strong,1
2024-02-22,000657,,14,64,115,strong,1
2024-02-22,600500,,14,64,115,strong,1
2024-02-22,600259,,14,64,115,strong,1
2024-02-22,603993,,14,82,115,strong,1
2024-02-22,601869,,14,64,115,strong,1
2024-02-22,002594,,14,64,115,strong,1
2024-02-22,600487,,14,64,115,strong,1
2024-02-22,600745,,14,63,115,strong,1
2024-02-22,000063,,14,63,115,strong,1
2024-02-22,603039,,14,62,115,strong,1
2024-02-22,603296,,14,62,115,strong,1
2024-02-22,688017,,14,62,115,strong,1
2024-02-22,300308,,14,92,115,strong,1
2024-02-23,000923,,14,65,115,strong,1
2024-02-23,688041,,14,89,115,strong,1
2024-02-23,601066,,14,65,115,strong,1
2024-02-23,601600,,14,81,115,strong,1
2024-02-23,002541,,14,65,115,strong,1
2024-02-23,601816,,14,63,115,strong,1
2024-02-23,601211,,14,84,115,strong,1
2024-02-23,600489,,14,94,115,strong,1
2024-02-23,003031,,14,64,115,strong,1
2024-02-23,002080,,14,64,115,strong,1
2024-02-23,000657,,14,64,115,strong,1
2024-02-23,600500,,14,64,115,strong,1
2024-02-23,600259,,14,64,115,strong,1
2024-02-23,603993,,14,86,115,strong,1
2024-02-23,002594,,14,64,115,strong,1
2024-02-23,600487,,14,64,115,strong,1
2024-02-23,601138,,14,94,115,strong,1
2024-02-23,600685,,14,63,115,strong,1
2024-02-23,600072,,14,63,115,strong,1
2024-02-26,600489,,14,89,115,strong,1
2024-02-26,000831,,14,95,115,strong,1
2024-02-26,601600,,14,77,115,strong,1
2024-02-26,002080,,14,65,115,strong,1
2024-02-26,600500,,14,65,115,strong,1
2024-02-26,600259,,14,65,115,strong,1
2024-02-26,000923,,14,64,115,strong,1
2024-02-26,688041,,14,88,115,strong,1
2024-02-26,601066,,14,94,115,strong,1
2024-02-26,002541,,14,64,115,strong,1
2024-02-26,601816,,14,59,115,strong,1
2024-02-26,601211,,14,80,115,strong,1
2024-02-26,600685,,14,64,115,strong,1
2024-02-26,600072,,14,64,115,strong,1
2024-02-26,603993,,14,75,115,strong,1
2024-02-26,002463,,14,93,115,strong,1
2024-02-26,601869,,14,63,115,strong,1
2024-02-26,002594,,14,63,115,strong,1
2024-02-26,600487,,14,93,115,strong,1
2024-02-26,601138,,14,87,115,strong,1
2024-02-27,600489,,14,88,115,strong,1
2024-02-27,000831,,14,94,115,strong,1
2024-02-27,601600,,14,69,115,strong,1
2024-02-27,002080,,14,64,115,strong,1
2024-02-27,600500,,14,58,115,strong,1
2024-02-27,600685,,14,64,115,strong,1
2024-02-27,300516,,14,64,115,strong,1
2024-02-27,300527,,14,64,115,strong,1
2024-02-27,600072,,14,64,115,strong,1
2024-02-27,002429,,14,63,115,strong,1
2024-02-27,300308,,14,93,115,strong,1
2024-02-27,600487,,14,93,115,strong,1
2024-02-27,688143,,14,62,115,strong,1
2024-02-28,600489,,14,87,115,strong,1
2024-02-28,601600,,14,66,115,strong,1
2024-02-28,002080,,14,59,115,strong,1
2024-02-28,000657,,14,59,115,strong,1
2024-02-28,600500,,14,59,115,strong,1
2024-02-28,688041,,14,88,115,strong,1
2024-02-28,601066,,14,86,115,strong,1
2024-02-28,002541,,14,58,115,strong,1
2024-02-28,601211,,14,68,115,strong,1
2024-02-28,600685,,14,64,115,strong,1
2024-02-28,600764,,14,58,115,strong,1
2024-02-28,300516,,14,58,115,strong,1
2024-02-28,300527,,14,64,115,strong,1
2024-02-28,002463,,14,87,115,strong,1
2024-02-28,601869,,14,57,115,strong,1
2024-02-28,002594,,14,57,115,strong,1
2024-02-28,600487,,14,87,115,strong,1
2024-02-28,601138,,14,87,115,strong,1
2024-02-28,603881,,14,56,115,strong,1
2024-02-29,600685,,14,95,115,strong,1
2024-02-29,600764,,14,65,115,strong,1
2024-02-29,600482,,10,75,115,strong,0
2024-02-29,300516,,14,59,115,strong,1
2024-02-29,300394,,14,94,115,strong,1
2024-02-29,688017,,14,58,115,strong,1
2024-02-29,300308,,14,88,115,strong,1
2024-02-29,601138,,14,88,115,strong,1
2024-02-29,002156,,14,88,115,strong,1
2024-02-29,600489,,14,82,115,strong,1
2024-02-29,000831,,14,88,115,strong,1
2024-02-29,601600,,14,64,115,strong,1
2024-02-29,002080,,14,64,115,strong,1
2024-02-29,000657,,14,58,115,strong,1
2024-02-29,600500,,14,58,115,strong,1
2024-02-29,601066,,14,83,115,strong,1
2024-02-29,002541,,14,56,115,strong,1
2024-02-29,601211,,14,64,115,strong,1
2024-03-01,300308,,14,89,115,strong,1
2024-03-01,002156,,14,94,115,strong,1
2024-03-01,601137,,14,58,115,strong,1
2024-03-01,603993,,14,63,115,strong,1
2024-03-01,002463,,14,93,115,strong,1
2024-03-01,601869,,14,93,115,strong,1
2024-03-01,002594,,14,57,115,strong,1
2024-03-01,600487,,14,93,115,strong,1
2024-03-01,300811,,14,92,115,strong,1
2024-03-04,601137,,14,65,115,strong,1
2024-03-04,603039,,14,58,115,strong,1
2024-03-04,002851,,14,94,115,strong,1
2024-03-04,300308,,14,94,115,strong,1
2024-03-04,002156,,14,94,115,strong,1
2024-03-04,300811,,14,93,115,strong,1
2024-03-05,603015,,14,59,115,strong,1
2024-03-05,688017,,14,59,115,strong,1
2024-03-05,300308,,14,89,115,strong,1
2024-03-05,601138,,14,95,115,strong,1
2024-03-05,002156,,14,95,115,strong,1
2024-03-05,002851,,14,94,115,strong,1
2024-03-05,301165,,14,88,115,strong,1
2024-03-05,300502,,14,94,115,strong,1
2024-03-05,601137,,14,64,115,strong,1
2024-03-05,300811,,14,86,115,strong,1
2024-03-06,603015,,14,59,115,strong,1
2024-03-06,300308,,14,89,115,strong,1
2024-03-06,601138,,14,89,115,strong,1
2024-03-06,300184,,14,58,115,strong,1
2024-03-06,601137,,14,94,115,strong,1
2024-03-06,002851,,14,94,115,strong,1
2024-03-06,301165,,14,88,115,strong,1
2024-03-06,300502,,14,88,115,strong,1
2024-03-06,688498,,14,87,115,strong,1
2024-03-06,300811,,14,86,115,strong,1
2024-03-07,601137,,14,89,115,strong,1
2024-03-07,688143,,14,58,115,strong,1
2024-03-07,002851,,14,94,115,strong,1
2024-03-07,300811,,14,88,115,strong,1
2024-03-07,601138,,14,88,115,strong,1
2024-03-07,300308,,14,87,115,strong,1
2024-03-07,002156,,14,87,115,strong,1
2024-03-07,301165,,14,86,115,strong,1
2024-03-07,300502,,14,86,115,strong,1
2024-03-08,601137,,14,89,115,strong,1
2024-03-08,002851,,14,94,115,strong,1
2024-03-08,300394,,14,88,115,strong,1
2024-03-08,301236,,14,88,115,strong,1
2024-03-08,300811,,14,94,115,strong,1
2024-03-08,601138,,14,94,115,strong,1
2024-03-08,688498,,14,88,115,strong,1
2024-03-08,688143,,14,58,115,strong,1
2024-03-08,002897,,14,63,115,strong,1
2024-03-08,300570,,14,87,115,strong,1
2024-03-08,002429,,14,64,115,strong,1
2024-03-08,300308,,14,93,115,strong,1
2024-03-08,600487,,14,91,115,strong,1
2024-03-08,002156,,14,92,115,strong,1
2024-03-11,601137,,14,95,115,strong,1
2024-03-11,688498,,14,88,115,strong,1
2024-03-11,002851,,14,94,115,strong,1
2024-03-11,300394,,14,88,115,strong,1
2024-03-11,300811,,14,94,115,strong,1
2024-03-11,601138,,14,94,115,strong,1
2024-03-11,300570,,14,87,115,strong,1
2024-03-11,002429,,14,62,115,strong,1
2024-03-11,300308,,14,87,115,strong,1
2024-03-11,600487,,14,93,115,strong,1
2024-03-11,002938,,14,86,115,strong,1
2024-03-12,301419,,14,59,115,strong,1
2024-03-12,601137,,14,95,115,strong,1
2024-03-12,300547,,14,94,115,strong,1
2024-03-12,301486,,14,57,115,strong,1
2024-03-12,300620,,14,86,115,strong,1
2024-03-13,601137,,14,94,115,strong,1
2024-03-13,301486,,14,58,115,strong,1
2024-03-13,300547,,14,93,115,strong,1
2024-03-13,300394,,14,56,115,strong,1
2024-03-13,002975,,14,86,115,strong,1
2024-03-13,601138,,14,86,115,strong,1
2024-03-14,301419,,14,89,115,strong,1
2024-03-14,601137,,14,88,115,strong,1
2024-03-14,601138,,14,88,115,strong,1
2024-03-15,002579,,14,88,115,strong,1
2024-03-15,601137,,14,93,115,strong,1
2024-03-15,300308,,14,64,115,strong,1
2024-03-15,688685,,14,93,115,strong,1
2024-03-15,301139,,14,87,115,strong,1
2024-03-15,002575,,14,82,115,strong,1
2024-03-15,301236,,14,87,115,strong,1
2024-03-15,601138,,14,83,115,strong,1
2024-03-15,300620,,14,86,115,strong,1
2024-03-15,688498,,14,86,115,strong,1
2024-03-18,002579,,14,87,115,strong,1
2024-03-18,300857,,14,94,115,strong,1
2024-03-18,600666,,14,58,115,strong,1
2024-03-18,002575,,14,82,115,strong,1
2024-03-18,601137,,14,94,115,strong,1
2024-03-18,002266,,14,64,115,strong,1
2024-03-18,002340,,14,93,115,strong,1
2024-03-19,002340,,14,94,115,strong,1
2024-03-19,300547,,14,94,115,strong,1
2024-03-19,601137,,14,87,115,strong,1
2024-03-19,300570,,10,86,115,strong,0
2024-03-20,002645,,14,94,115,strong,1
2024-03-20,601388,,14,93,115,strong,1
2024-03-20,002340,,14,94,115,strong,1
2024-03-20,301366,,14,88,115,strong,1
2024-03-20,300547,,14,88,115,strong,1
2024-03-20,300184,,14,87,115,strong,1
2024-03-20,301013,,14,87,115,strong,1
2024-03-20,601137,,14,93,115,strong,1
2024-03-20,688498,,14,92,115,strong,1
2024-03-21,301366,,14,88,115,strong,1
2024-03-21,002645,,14,94,115,strong,1
2024-03-21,601388,,14,90,115,strong,1
2024-03-21,002340,,14,88,115,strong,1
2024-03-21,300563,,14,87,115,strong,1
2024-03-21,600699,,14,92,115,strong,1
2024-03-22,301366,,14,88,115,strong,1
2024-03-22,300547,,14,88,115,strong,1
2024-03-22,002645,,14,94,115,strong,1
2024-03-22,601388,,14,78,115,strong,1
2024-03-22,002340,,14,85,115,strong,1
2024-03-22,688498,,14,93,115,strong,1
2024-03-22,000620,,14,59,115,strong,1
2024-03-25,301366,,14,88,115,strong,1
2024-03-25,002768,,14,77,115,strong,1
2024-03-25,002340,,14,75,115,strong,1
2024-03-25,300184,,14,66,115,strong,1
2024-03-26,002340,,14,66,115,strong,1
2024-03-26,002768,,14,67,115,strong,1
2024-03-27,002340,,14,58,115,choppy,1
2024-03-27,000700,,14,73,115,choppy,1
2024-03-27,301308,,14,56,115,choppy,1
2024-03-28,300547,,14,58,115,strong,1
2024-03-28,000700,,14,69,115,strong,1
2024-03-28,002340,,14,56,115,strong,1
2024-03-29,300547,,14,68,115,strong,1
2024-03-29,601388,,13,58,115,strong,0
2024-03-29,002340,,14,58,115,strong,1
2024-03-29,000700,,14,66,115,strong,1
2024-03-29,002669,,14,86,115,strong,1
2024-03-29,600362,,8,49,115,strong,0
2024-03-29,601899,,8,66,115,strong,0
2024-04-01,300547,,14,58,115,strong,1
2024-04-01,002645,,14,94,115,strong,1
2024-04-01,601388,,14,67,115,strong,1
2024-04-01,002340,,14,64,115,strong,1
2024-04-01,301500,,8,88,115,strong,0
2024-04-01,300863,,7,55,115,strong,0
2024-04-01,000700,,14,66,115,strong,1
2024-04-01,002768,,14,64,115,strong,0
2024-04-02,002957,,14,89,115,strong,1
2024-04-02,600352,,14,69,115,strong,0
2024-04-02,300547,,14,64,115,strong,1
2024-04-02,002645,,14,93,115,strong,1
2024-04-02,601388,,14,69,115,strong,1
2024-04-02,002266,,14,63,115,strong,1
2024-04-02,002340,,14,69,115,strong,0
2024-04-02,600459,,14,66,115,strong,0
2024-04-02,000060,,14,61,115,strong,0
2024-04-02,600711,,10,61,115,strong,0
2024-04-02,600301,,14,60,115,strong,0
2024-04-03,002957,,13,88,115,strong,1
2024-04-03,600352,,14,72,115,strong,1
2024-04-03,300586,,14,94,115,strong,1
2024-04-03,000960,,14,72,115,strong,0
2024-04-03,600255,,13,67,115,strong,1
2024-04-03,600301,,14,72,115,strong,1
2024-04-03,000878,,14,75,115,strong,0
2024-04-03,601168,,10,78,115,strong,0
2024-04-03,002645,,14,93,115,strong,1
2024-04-03,601388,,14,71,115,strong,1
2024-04-03,002266,,14,63,115,strong,1
2024-04-03,002340,,14,72,115,strong,1
2024-04-03,600459,,14,77,115,strong,1
2024-04-03,600961,,14,85,115,strong,1
2024-04-03,000657,,14,79,115,strong,0
2024-04-03,603045,,13,91,115,strong,1
2024-04-03,000630,,14,61,115,strong,0
2024-04-03,301366,,10,75,115,strong,0
2024-04-08,600459,,14,86,115,strong,1
2024-04-08,000426,,14,94,115,strong,1
2024-04-08,000960,,14,81,115,strong,1
2024-04-08,600301,,14,88,115,strong,1
2024-04-08,002428,,10,59,115,strong,0
2024-04-09,600869,,14,65,115,strong,1
2024-04-09,600459,,14,91,115,strong,1
2024-04-09,000960,,14,88,115,strong,1
2024-04-09,600255,,14,67,115,strong,1
2024-04-09,600301,,14,90,115,strong,1
2024-04-10,600459,,14,88,115,strong,1
2024-04-10,002155,,14,94,115,strong,1
2024-04-10,000960,,14,94,115,strong,1
2024-04-10,600301,,14,94,115,strong,1
2024-04-10,688388,,14,63,115,strong,1
2024-04-11,600459,,13,83,115,strong,1
2024-04-11,000426,,14,95,115,strong,1
2024-04-11,000711,,14,69,115,strong,1
2024-04-11,000960,,14,94,115,strong,1
2024-04-11,600301,,14,94,115,strong,1
2024-04-11,603588,,14,70,115,strong,1
2024-04-11,000751,,14,81,115,strong,1
2024-04-11,000060,,14,70,115,strong,1
2024-04-11,600711,,14,71,115,strong,1
2024-04-11,000657,,14,91,115,strong,1
2024-04-11,301219,,14,86,115,strong,1
2024-04-12,002155,,14,94,115,strong,1
2024-04-12,000711,,14,69,115,strong,1
2024-04-12,000960,,14,94,115,strong,1
2024-04-12,600301,,14,94,115,strong,1
2024-04-12,603588,,14,67,115,strong,1
2024-04-12,000751,,14,80,115,strong,1
2024-04-12,600255,,14,57,115,strong,1
2024-04-12,002340,,14,56,115,strong,1
2024-04-12,688187,,11,62,115,strong,0
2024-04-15,600459,,14,68,115,strong,1
2024-04-15,002155,,14,83,115,strong,1
2024-04-15,000711,,14,61,115,strong,1
2024-04-15,000960,,14,94,115,strong,1
2024-04-15,600301,,14,76,115,strong,1
2024-04-15,603588,,14,61,115,strong,1
2024-04-15,000060,,14,61,115,strong,1
2024-04-15,600711,,14,59,115,strong,1
2024-04-15,000657,,14,68,115,strong,1
2024-04-15,600028,,10,60,115,strong,0
2024-04-16,600459,,14,59,115,choppy,1
2024-04-16,000426,,14,89,115,choppy,1
2024-04-16,000960,,14,88,115,choppy,1
2024-04-16,600301,,14,58,115,choppy,1
2024-04-16,002541,,14,64,115,choppy,1
2024-04-16,600487,,14,63,115,choppy,0
2024-04-16,603588,,14,56,115,choppy,1
2024-04-17,000426,,14,79,115,choppy,1
2024-04-17,002155,,14,58,115,choppy,1
2024-04-17,000960,,14,85,115,choppy,1
2024-04-17,600301,,14,58,115,choppy,1
2024-04-17,000751,,14,58,115,choppy,1
2024-04-17,000060,,14,57,115,choppy,1
2024-04-17,600711,,14,57,115,choppy,1
2024-04-17,000657,,14,57,115,choppy,1
2024-04-18,000426,,14,73,115,strong,1
2024-04-18,601168,,10,67,115,strong,0
2024-04-18,000960,,14,87,115,strong,1
2024-04-18,600301,,14,58,115,strong,1
2024-04-18,000060,,14,58,115,strong,1
2024-04-18,600711,,14,58,115,strong,1
2024-04-18,000657,,14,58,115,strong,1
2024-04-18,301219,,14,94,115,strong,0
2024-04-18,000751,,14,56,115,strong,1
2024-04-18,000913,,14,62,115,strong,0
2024-04-18,603979,,10,60,115,strong,0
2024-04-19,000426,,14,67,115,choppy,1
2024-04-19,000960,,14,94,115,choppy,1
2024-04-19,600098,,14,68,115,choppy,1
2024-04-19,600871,,14,58,115,choppy,0
2024-04-19,603588,,14,63,115,choppy,1
2024-04-19,000060,,14,56,115,choppy,1
2024-04-19,600711,,14,56,115,choppy,1
2024-04-19,000657,,14,56,115,choppy,1
2024-04-19,301219,,14,92,115,choppy,1
2024-04-19,601686,,14,54,115,choppy,0
2024-04-19,600279,,14,58,115,choppy,0
2024-04-22,002155,,14,59,115,choppy,1
2024-04-22,000960,,14,89,115,choppy,1
2024-04-22,600301,,11,90,115,choppy,0
2024-04-22,600711,,14,58,115,choppy,1
2024-04-22,000657,,14,58,115,choppy,1
2024-04-22,301219,,14,94,115,choppy,1
2024-04-22,600487,,14,83,115,choppy,1
2024-04-22,600685,,14,77,115,choppy,1
2024-04-22,600764,,14,77,115,choppy,1
2024-04-22,300516,,14,62,115,choppy,1
2024-04-22,300847,,14,92,115,choppy,1
2024-04-22,300527,,14,77,115,choppy,1
2024-04-22,603588,,14,62,115,choppy,0
2024-04-23,600420,,14,95,115,weak_reduced,1
2024-04-23,002262,,14,65,115,weak_reduced,1
2024-04-23,600079,,14,65,115,weak_reduced,1
2024-04-23,000426,,14,58,115,weak_reduced,1
2024-04-23,301219,,14,94,115,weak_reduced,1
2024-04-24,600420,,14,95,115,weak_reduced,1
2024-04-24,002262,,14,65,115,weak_reduced,1
2024-04-24,600079,,14,65,115,weak_reduced,1
2024-04-24,300482,,14,65,115,weak_reduced,1
2024-04-24,000426,,14,58,115,weak_reduced,1
2024-04-24,000960,,14,58,115,weak_reduced,1
2024-04-24,301219,,14,93,115,weak_reduced,1
2024-04-24,603588,,14,65,115,weak_reduced,1
2024-04-25,600420,,14,95,115,choppy,1
2024-04-25,002262,,14,95,115,choppy,1
2024-04-25,300482,,14,65,115,choppy,1
2024-04-25,000426,,14,58,115,choppy,1
2024-04-25,000711,,14,64,115,choppy,1
2024-04-25,000960,,14,58,115,choppy,1
2024-04-25,600301,,14,86,115,choppy,1
2024-04-25,002136,,11,63,115,choppy,0
2024-04-25,002145,,14,63,115,choppy,1
2024-04-25,300847,,14,92,115,choppy,1
2024-04-25,688146,,14,69,115,choppy,0
2024-04-25,600072,,14,62,115,choppy,1
2024-04-26,002155,,7,65,115,choppy,0
2024-04-26,000711,,14,66,115,choppy,0
2024-04-26,000426,,14,65,115,choppy,1
2024-04-26,000960,,14,59,115,choppy,1
2024-04-26,600301,,14,95,115,choppy,1
2024-04-26,301219,,14,94,115,choppy,1
2024-04-26,600420,,14,93,115,choppy,1
2024-04-26,002262,,14,93,115,choppy,1
2024-04-26,600079,,14,63,115,choppy,1
2024-04-26,300482,,14,63,115,choppy,1
2024-04-26,603588,,14,63,115,choppy,1
2024-04-26,300547,,14,61,115,choppy,0
2024-04-29,603993,,14,59,115,strong,1
2024-04-29,000426,,14,65,115,strong,1
2024-04-29,600711,,14,65,115,strong,1
2024-04-29,301219,,14,95,115,strong,1
2024-04-29,600420,,14,94,115,strong,1
2024-04-29,600079,,14,64,115,strong,1
2024-04-29,688767,,14,64,115,strong,1
2024-04-29,300482,,14,64,115,strong,1
2024-04-29,002136,,14,94,115,strong,1
2024-04-29,000629,,14,64,115,strong,0
2024-04-29,002145,,14,77,115,strong,1
2024-04-29,002838,,14,64,115,strong,0
2024-04-29,000711,,14,64,115,strong,1
2024-04-29,600301,,14,88,115,strong,1
2024-04-30,600420,,14,89,115,strong,1
2024-04-30,688298,,14,65,115,strong,1
2024-04-30,300482,,14,65,115,strong,1
2024-04-30,002136,,14,94,115,strong,1
2024-04-30,002386,,14,79,115,strong,1
2024-04-30,002145,,14,79,115,strong,1
2024-04-30,002838,,14,68,115,strong,1
2024-04-30,600866,,14,94,115,strong,1
2024-04-30,600783,,14,64,115,strong,1
2024-04-30,600873,,14,80,115,strong,1
2024-04-30,000523,,14,79,115,strong,1
2024-04-30,300848,,14,63,115,strong,1
2024-04-30,688181,,14,63,115,strong,1
2024-04-30,603993,,14,56,115,strong,1
2024-04-30,000426,,14,62,115,strong,1
2024-04-30,600711,,14,64,115,strong,0
2024-04-30,301219,,14,86,115,strong,1
2024-05-06,600420,,14,95,115,strong,1
2024-05-06,688298,,14,65,115,strong,1
2024-05-06,600079,,14,89,115,strong,1
2024-05-06,688767,,14,65,115,strong,1
2024-05-06,300482,,14,95,115,strong,1
2024-05-06,000688,,14,68,115,strong,1
2024-05-06,002136,,14,94,115,strong,1
2024-05-06,002386,,14,64,115,strong,1
2024-05-06,002145,,14,80,115,strong,1
2024-05-06,002838,,14,77,115,strong,1
2024-05-06,600866,,14,94,115,strong,1
2024-05-06,600783,,14,64,115,strong,1
2024-05-06,600873,,14,90,115,strong,1
2024-05-06,000523,,14,64,115,strong,1
2024-05-06,600500,,14,64,115,strong,1
2024-05-06,300848,,14,93,115,strong,0
2024-05-06,300586,,14,76,115,strong,0
2024-05-06,688181,,14,63,115,strong,1
2024-05-06,603993,,14,56,115,strong,1
2024-05-06,300432,,14,62,115,strong,1
2024-05-06,600389,,14,92,115,strong,1
2024-05-06,002237,,14,62,115,strong,1
2024-05-06,002409,,14,86,115,strong,1
2024-05-06,300214,,13,61,115,strong,0
2024-05-07,688298,,14,65,115,strong,1
2024-05-07,600079,,14,89,115,strong,1
2024-05-07,688767,,14,95,115,strong,1
2024-05-07,300482,,14,95,115,strong,1
2024-05-07,600783,,14,94,115,strong,1
2024-05-07,000523,,14,64,115,strong,1
2024-05-07,605589,,14,64,115,strong,1
2024-05-07,600500,,14,64,115,strong,1
2024-05-07,002136,,14,94,115,strong,1
2024-05-07,002386,,14,64,115,strong,1
2024-05-07,002145,,14,80,115,strong,1
2024-05-07,002838,,14,94,115,strong,1
2024-05-07,600721,,14,63,115,strong,1
2024-05-07,000593,,14,63,115,strong,1
2024-05-07,600216,,14,93,115,strong,1
2024-05-07,002923,,14,63,115,strong,1
2024-05-07,600267,,14,63,115,strong,1
2024-05-07,600196,,14,63,115,strong,1
2024-05-07,300848,,14,92,115,strong,1
2024-05-07,605566,,14,62,115,strong,1
2024-05-07,688181,,14,62,115,strong,1
2024-05-07,002237,,14,62,115,strong,0
2024-05-08,688298,,14,65,115,strong,1
2024-05-08,300482,,14,95,115,strong,1
2024-05-08,605566,,14,64,115,strong,1
2024-05-08,688181,,14,64,115,strong,1
2024-05-08,600783,,14,80,115,strong,1
2024-05-08,000523,,14,64,115,strong,1
2024-05-08,300138,,14,64,115,strong,1
2024-05-08,600500,,14,64,115,strong,1
2024-05-08,688271,,14,57,115,strong,1
2024-05-08,000766,,14,63,115,strong,1
2024-05-08,002675,,14,63,115,strong,1
2024-05-08,688253,,14,93,115,strong,1
2024-05-08,600682,,14,62,115,strong,1
2024-05-08,301201,,14,62,115,strong,1
2024-05-08,600568,,14,73,115,strong,1
2024-05-08,301366,,7,68,115,strong,0
2024-05-09,688298,,14,65,115,strong,1
2024-05-09,300482,,14,89,115,strong,1
2024-05-09,300006,,14,64,115,strong,1
2024-05-09,600682,,14,64,115,strong,1
2024-05-09,301201,,14,64,115,strong,1
2024-05-09,600568,,14,75,115,strong,1
2024-05-09,688238,,14,64,115,strong,1
2024-05-09,300848,,14,94,115,strong,1
