code,name,source,rule_detail,dif,dea,macd,kongpan,k,d,j,MACD买入,ZJTJ控盘,KDJ买入,财务增长,核心满足,今日涨跌,连选天数,近3日涨幅,近5日涨幅,近10日涨幅,重点关注
600803,新奥股份,龙头:600803,✗MACD | ✗ZJTJ,-0.5124,-0.4157,-0.1934,-5.67,11.57,16.77,1.18,✗,✗,✗,✗,✗,-3.54,0,-4.89,-6.88,-7.07,
600916,中国黄金,龙头:600916,✗MACD | ✗ZJTJ,-0.3434,-0.313,-0.0608,-7.53,13.62,16.54,7.78,✗,✗,✗,✗,✗,-0.13,0,-4.35,-6.51,-9.56,
000019,深粮控股,龙头:000019,✗MACD | ✗ZJTJ,-0.2914,-0.2836,-0.0156,-6.32,20.44,24.99,11.34,✗,✗,✗,✗,✗,-1.1,0,-1.72,-4.42,-4.13,
000582,北部湾港,龙头:000582,✗MACD | ✗ZJTJ,0.2839,0.4781,-0.3883,-3.66,21.57,40.1,-15.48,✗,✗,✗,✗,✗,-0.66,0,-10.43,-14.45,-8.73,
000798,中水渔业,龙头:000798,✗MACD | ✗ZJTJ,-0.4208,-0.3876,-0.0665,-8.58,9.68,12.83,3.38,✗,✗,✗,✗,✗,-1.14,0,-4.99,-6.36,-8.45,
300801,泰和科技,龙头:300801,✗MACD | ✗ZJTJ | ✓KDJ买入,-1.0572,-0.622,-0.8703,-11.14,19.07,15.39,26.44,✗,✗,✓,✗,✗,5.77,0,0.0,-2.56,-11.01,
002568,百润股份,龙头:002568,✗MACD | ✓ZJTJ控盘,0.2702,0.2892,-0.0381,1.31,41.31,47.75,28.44,✗,✓,✗,✗,✗,1.06,0,5.56,-4.43,4.45,
600600,青岛啤酒,龙头:600600,✗MACD | ✗ZJTJ,-0.6226,-0.5268,-0.1915,-2.01,28.83,35.56,15.36,✗,✗,✗,✗,✗,-0.91,0,0.27,-2.33,-1.39,
000848,承德露露,龙头:000848,✗MACD | ✗ZJTJ,-0.0715,0.0027,-0.1484,-4.76,17.25,26.03,-0.31,✗,✗,✗,✗,✗,-0.52,0,-2.4,-5.51,-6.65,
601888,中国中免,龙头:601888,✗MACD | ✗ZJTJ | ✓KDJ买入,-1.9324,-2.3814,0.898,-1.67,45.36,41.65,52.77,✗,✗,✓,✗,✗,-0.12,0,3.22,0.77,1.5,
002481,双塔食品,龙头:002481,✗MACD | ✗ZJTJ,-0.1128,-0.101,-0.0236,-4.96,23.75,31.78,7.68,✗,✗,✗,✗,✗,-0.25,0,-0.75,-4.78,-3.86,
300894,火星人,龙头:300894,✗MACD | ✗ZJTJ | ✓KDJ买入,-0.3743,-0.3117,-0.1251,-7.63,28.08,18.27,47.7,✗,✗,✓,✗,✗,5.02,0,5.62,0.77,-6.5,
600770,综艺股份,龙头:600770,✗MACD | ✗ZJTJ | ✓KDJ买入,-0.2651,-0.1485,-0.2331,-11.84,16.39,13.31,22.54,✗,✗,✓,✗,✗,3.88,0,-3.44,-2.0,-10.21,
002584,西陇科学,龙头:002584,✗MACD | ✗ZJTJ | ✓KDJ买入,-0.1454,-0.0934,-0.1039,-4.87,36.69,28.92,52.24,✗,✗,✓,✗,✗,10.06,0,5.21,6.06,-4.72,
600171,上海贝岭,龙头:600171,✗MACD | ✗ZJTJ,-0.5107,-0.1805,-0.6604,-6.99,18.01,22.3,9.41,✗,✗,✗,✗,✗,3.04,0,-5.48,0.71,-9.19,
002135,东南网架,龙头:002135,✗MACD | ✗ZJTJ,-0.2867,-0.1168,-0.3397,-12.87,11.75,12.8,9.64,✗,✗,✗,✗,✗,-1.71,0,-1.57,-6.25,-15.75,
600268,国电南自,龙头:600268,✗MACD | ✗ZJTJ,-0.691,-0.488,-0.406,-12.56,13.26,14.66,10.46,✗,✗,✗,✗,✗,1.74,0,-3.99,-11.16,-9.92,
001210,金房能源,龙头:001210,✗MACD | ✗ZJTJ,0.4586,1.6157,-2.3141,-15.12,18.91,38.34,-19.96,✗,✗,✗,✗,✗,0.56,0,-6.92,-37.22,-19.29,
300629,新劲刚,龙头:300629,✗MACD | ✗ZJTJ,-1.0351,-0.5574,-0.9554,-13.55,10.92,12.08,8.59,✗,✗,✗,✗,✗,1.58,0,-3.99,-5.49,-17.52,
600371,万向德农,龙头:600371,✗MACD | ✗ZJTJ,-0.3216,-0.2786,-0.0859,-7.91,15.75,17.36,12.53,✗,✗,✗,✗,✗,-0.28,0,-1.38,-4.68,-6.92,
002222,福晶科技,龙头:002222,✗MACD | ✗ZJTJ,-0.7633,1.707,-4.9406,-10.36,18.71,22.07,11.98,✗,✗,✗,✗,✗,5.11,0,-6.46,-2.92,-12.58,
603611,诺力股份,龙头:603611,✗MACD | ✗ZJTJ | ✓KDJ买入,-0.4114,-0.4482,0.0735,-2.2,43.8,40.15,51.08,✗,✗,✓,✗,✗,-0.99,0,0.33,-0.17,-2.12,
300189,神农种业,龙头:300189,✗MACD | ✗ZJTJ,-0.338,-0.3492,0.0224,-8.11,25.42,26.54,23.2,✗,✗,✗,✗,✗,-1.41,0,-6.5,-3.74,-6.86,
601126,四方股份,龙头:601126,✗MACD | ✗ZJTJ,2.7246,5.0079,-4.5667,-6.92,19.63,24.82,9.23,✗,✗,✗,✗,✗,4.41,0,-4.85,-7.44,-5.74,
300755,华致酒行,龙头:300755,✗MACD | ✗ZJTJ | ✓KDJ买入,0.2772,0.3962,-0.2381,-0.17,37.73,28.18,56.83,✗,✗,✓,✗,✗,11.35,0,13.99,7.45,2.3,
301071,力量钻石,龙头:301071,✗MACD | ✓ZJTJ控盘,5.5984,6.3856,-1.5744,5.41,28.34,42.81,-0.59,✗,✓,✗,✗,✗,1.29,0,-7.8,-5.54,-10.17,
002155,湖南黄金,龙头:002155,✗MACD | ✗ZJTJ,-1.2698,-1.2391,-0.0614,-7.45,29.58,33.39,21.98,✗,✗,✗,✗,✗,2.91,0,-4.7,-7.57,-8.99,
002270,华明装备,龙头:002270,✗MACD | ✗ZJTJ | ✓KDJ买入,-1.5679,-1.3446,-0.4466,-13.78,10.4,10.19,10.82,✗,✗,✓,✗,✗,0.51,0,-3.67,-7.17,-15.39,
605555,德昌股份,龙头:605555,✗MACD | ✓ZJTJ控盘 | ✓KDJ买入,0.0035,-0.0384,0.0838,1.35,65.81,55.71,86.02,✗,✓,✓,✗,✗,1.18,0,-1.99,9.88,0.12,
002938,鹏鼎控股,龙头:002938,✗MACD | ✓ZJTJ控盘 | ✓KDJ买入,9.5268,9.8204,-0.5872,11.62,64.88,56.61,81.41,✗,✓,✓,✗,✗,3.21,0,4.14,3.32,-0.34,
600980,北矿科技,龙头:600980,✗MACD | ✗ZJTJ,-0.628,-0.4371,-0.3818,-7.2,19.99,20.97,18.02,✗,✗,✗,✗,✗,0.74,0,-1.87,-1.54,-9.75,
605090,九丰能源,龙头:605090,✗MACD | ✗ZJTJ,-1.8989,-1.6062,-0.5853,-9.11,13.03,14.91,9.26,✗,✗,✗,✗,✗,-1.08,0,-3.07,-2.59,-10.71,
002001,新 和 成,龙头:002001,✗MACD | ✓ZJTJ控盘 | ✓KDJ买入,-0.5444,-0.7603,0.4319,0.52,53.78,51.26,58.81,✗,✓,✓,✗,✗,-0.29,0,0.26,1.69,-0.03,
300432,富临精工,龙头:300432,✗MACD | ✗ZJTJ | ✓KDJ买入,-0.7083,-0.4661,-0.4844,-7.66,26.06,21.86,34.47,✗,✗,✓,✗,✗,4.36,0,-1.36,-5.97,-6.28,
300479,神思电子,龙头:300479,✗MACD | ✗ZJTJ | ✓KDJ买入,-0.8564,-0.8166,-0.0795,-8.59,18.11,15.17,24.01,✗,✗,✓,✗,✗,1.26,0,-0.07,-2.56,-7.49,
300546,雄帝科技,龙头:300546,✗MACD | ✗ZJTJ | ✓KDJ买入,-1.1752,-0.9998,-0.3508,-12.28,17.14,12.44,26.54,✗,✗,✓,✗,✗,1.28,0,-0.95,-2.35,-11.44,
300570,太辰光,龙头:300570,✗MACD | ✓ZJTJ控盘 | ✓KDJ买入,5.4982,5.539,-0.0816,5.25,61.22,53.08,77.48,✗,✓,✓,✗,✗,18.07,0,5.85,12.97,12.4,
300037,新宙邦,龙头:300037,✓MACD买入 | ✓ZJTJ控盘,2.7412,2.677,0.1285,5.49,50.28,54.29,42.26,✓,✓,✗,✗,✓,1.37,2,-5.16,3.5,6.73,
300423,昇辉科技,龙头:300423,✗MACD | ✗ZJTJ | ✓KDJ买入,-0.4659,-0.4162,-0.0992,-12.23,13.94,12.5,16.82,✗,✗,✓,✗,✗,0.82,0,-3.01,-6.71,-9.2,
002166,莱茵生物,龙头:002166,✗MACD | ✗ZJTJ | ✓KDJ买入,-0.3216,-0.2109,-0.2215,-10.65,9.25,9.17,9.41,✗,✗,✓,✗,✗,-0.13,0,-2.73,-7.53,-12.6,
002878,元隆雅图,龙头:002878,✗MACD | ✗ZJTJ,-0.7392,-0.7214,-0.0356,-6.23,42.49,43.29,40.91,✗,✗,✗,✗,✗,-2.15,0,-4.82,0.54,1.9,
300415,伊之密,龙头:300415,✗MACD | ✗ZJTJ | ✓KDJ买入,-1.0229,-0.694,-0.6578,-11.19,13.8,11.85,17.7,✗,✗,✓,✗,✗,0.61,0,0.66,-3.74,-13.37,
000591,太阳能,龙头:000591,✗MACD | ✗ZJTJ,-0.0756,0.0248,-0.2008,-9.24,12.13,18.81,-1.21,✗,✗,✗,✗,✗,3.56,0,-6.26,-7.91,-11.19,
300963,中洲特材,龙头:300963,✗MACD | ✗ZJTJ,-0.8237,-0.6718,-0.3037,-11.12,16.72,17.45,15.26,✗,✗,✗,✗,✗,1.38,0,-3.06,-2.85,-10.8,
300057,万顺新材,龙头:300057,✗MACD | ✗ZJTJ,0.0771,0.1699,-0.1857,-2.54,30.16,37.17,16.15,✗,✗,✗,✗,✗,4.15,0,0.35,-6.56,-1.95,
002328,新朋股份,龙头:002328,✗MACD | ✗ZJTJ,-0.4126,-0.191,-0.4432,-14.82,12.76,17.7,2.89,✗,✗,✗,✗,✗,3.75,0,-7.98,-14.96,-15.82,
000009,中国宝安,龙头:000009,✗MACD | ✗ZJTJ | ✓KDJ买入,-0.3856,-0.363,-0.0451,-8.17,16.76,13.31,23.67,✗,✗,✓,✗,✗,1.15,0,-0.85,-4.22,-7.13,
300409,道氏技术,龙头:300409,✗MACD | ✗ZJTJ,-1.43,-1.1035,-0.653,-13.72,10.24,10.9,8.92,✗,✗,✗,✗,✗,1.96,0,-3.03,-6.02,-16.92,
603730,岱美股份,龙头:603730,✗MACD | ✓ZJTJ控盘 | ✓KDJ买入,0.568,0.6286,-0.1211,4.33,47.76,44.81,53.66,✗,✓,✓,✗,✗,-0.76,0,4.51,4.09,-6.34,
603026,石大胜华,龙头:603026,✗MACD | ✗ZJTJ | ✓KDJ买入,-4.3259,-2.6454,-3.361,-13.11,12.62,10.31,17.25,✗,✗,✓,✗,✗,2.17,0,-3.55,-7.42,-11.73,
600366,宁波韵升,龙头:600366,✗MACD | ✗ZJTJ | ✓KDJ买入,-0.083,-0.0703,-0.0255,-0.83,59.02,46.44,84.18,✗,✗,✓,✗,✗,1.41,0,4.09,4.84,-1.74,
600230,沧州大化,龙头:600230,✗MACD | ✗ZJTJ | ✓KDJ买入,-1.0364,-0.9842,-0.1044,-10.46,15.08,14.96,15.31,✗,✗,✓,✗,✗,0.07,0,-3.82,-6.49,-10.53,
002416,爱施德,龙头:002416,✗MACD | ✗ZJTJ | ✓KDJ买入,-0.6035,-0.5432,-0.1205,-9.21,18.24,15.44,23.82,✗,✗,✓,✗,✗,2.78,0,0.19,0.97,-8.64,
603507,振江股份,龙头:603507,✗MACD | ✗ZJTJ | ✓KDJ买入,-2.2344,-1.4952,-1.4784,-14.35,9.15,8.14,11.16,✗,✗,✓,✗,✗,1.2,0,-4.77,-7.94,-13.8,
300031,宝通科技,龙头:300031,✓MACD买入 | ✓ZJTJ控盘 | ✓KDJ买入,0.541,0.537,0.008,3.79,64.44,46.63,100.05,✓,✓,✓,✗,✓,3.66,1,10.77,12.86,2.97,
600549,厦门钨业,龙头:600549,✗MACD | ✓ZJTJ控盘 | ✓KDJ买入,1.0943,-0.2382,2.6651,12.53,76.32,71.5,85.95,✗,✓,✓,✗,✗,7.68,0,0.31,14.55,18.5,
002975,博杰股份,龙头:002975,✗MACD | ✓ZJTJ控盘,10.6143,13.1096,-4.9906,2.83,35.09,52.05,1.17,✗,✓,✗,✗,✗,6.59,0,-11.6,-14.56,-0.01,
002142,宁波银行,龙头:002142,✗MACD | ✓ZJTJ控盘 | ✓KDJ买入,-0.1103,-0.1627,0.1048,0.5,57.39,45.89,80.38,✗,✓,✓,✗,✗,4.13,0,6.04,2.18,4.4,
003025,思进智能,龙头:003025,✓MACD买入 | ✓ZJTJ控盘 | ✓KDJ买入,0.228,0.2043,0.0473,3.12,56.57,39.9,89.91,✓,✓,✓,✗,✓,1.15,1,13.07,7.39,2.13,
002797,第一创业,龙头:002797,✗MACD | ✗ZJTJ | ✓KDJ买入,-0.2998,-0.2079,-0.1839,-10.93,8.3,7.77,9.35,✗,✗,✓,✗,✗,0.31,0,-3.48,-8.08,-13.69,
300049,福瑞医科,龙头:300049,✗MACD | ✗ZJTJ,-3.8429,-2.9529,-1.78,-17.96,7.29,7.53,6.79,✗,✗,✗,✗,✗,0.3,0,-7.16,-6.37,-18.15,
002989,中天精装,龙头:002989,✗MACD | ✗ZJTJ | ✓KDJ买入,-0.3648,0.1171,-0.9639,-7.59,23.75,22.94,25.39,✗,✗,✓,✗,✗,0.29,0,-6.86,2.2,-10.59,
603777,来伊份,龙头:603777,✗MACD | ✗ZJTJ | ✓KDJ买入,-0.155,0.2626,-0.8351,-9.73,18.35,15.34,24.37,✗,✗,✓,✗,✗,-1.01,0,-3.15,-4.44,-12.87,
603212,赛伍技术,龙头:603212,✓MACD买入 | ✓ZJTJ控盘 | ✓KDJ买入,0.5316,0.3867,0.2898,8.96,88.71,75.88,114.38,✓,✓,✓,✗,✓,-0.06,2,4.68,7.12,7.39,
002799,环球印务,龙头:002799,✗MACD | ✗ZJTJ | ✓KDJ买入,-0.3672,-0.2742,-0.1859,-10.95,15.58,14.64,17.46,✗,✗,✓,✗,✗,0.14,0,-0.84,-5.5,-8.56,
603089,正裕工业,龙头:603089,✗MACD | ✗ZJTJ,-0.4966,-0.4354,-0.1224,-8.67,13.26,14.98,9.82,✗,✗,✗,✗,✗,-1.0,0,-2.56,-5.26,-11.21,
603191,望变电气,龙头:603191,✗MACD | ✗ZJTJ,-0.8857,-0.3311,-1.1092,-17.39,10.24,18.63,-6.55,✗,✗,✗,✗,✗,-0.54,0,-9.44,-20.64,-19.53,
002105,信隆健康,龙头:002105,✗MACD | ✗ZJTJ | ✓KDJ买入,-0.2277,-0.1709,-0.1135,-8.66,19.57,17.74,23.23,✗,✗,✓,✗,✗,-0.18,0,-1.23,-3.93,-8.17,
002579,中京电子,龙头:002579,✓MACD买入 | ✓ZJTJ控盘,1.4255,1.3689,0.1132,11.28,40.66,61.71,-1.45,✓,✓,✗,✗,✓,-0.48,2,-18.78,-19.36,11.3,
600571,信雅达,龙头:600571,✗MACD | ✗ZJTJ,-0.5621,-0.4853,-0.1536,-9.07,9.23,11.58,4.52,✗,✗,✗,✗,✗,-0.64,0,-2.59,-5.46,-8.71,
000978,桂林旅游,龙头:000978,✗MACD | ✗ZJTJ,-0.1214,-0.1306,0.0183,-2.53,36.85,54.69,1.18,✗,✗,✗,✗,✗,-2.35,0,-5.89,-4.74,-5.03,
000011,深物业A,龙头:000011,✗MACD | ✗ZJTJ,-0.2266,-0.2273,0.0014,-4.18,31.59,32.72,29.32,✗,✗,✗,✗,✗,-0.42,0,-1.11,-4.03,-2.99,
603733,仙鹤股份,龙头:603733,✓MACD买入 | ✓ZJTJ控盘 | ✓KDJ买入,1.1674,0.6576,1.0196,15.38,86.85,83.48,93.6,✓,✓,✓,✗,✓,4.12,2,4.08,10.13,22.72,
300998,宁波方正,龙头:300998,✗MACD | ✗ZJTJ,-0.037,0.308,-0.6901,-4.9,24.44,27.29,18.72,✗,✗,✗,✗,✗,-0.56,0,-0.98,-0.75,-9.22,
603912,佳力图,龙头:603912,✗MACD | ✗ZJTJ | ✓KDJ买入,-0.5529,-0.3744,-0.357,-14.26,16.37,14.29,20.53,✗,✗,✓,✗,✗,2.24,0,-2.7,-3.46,-12.44,
002079,苏州固锝,龙头:002079,✗MACD | ✗ZJTJ,0.1155,0.3141,-0.3972,-4.92,17.65,20.4,12.16,✗,✗,✗,✗,✗,4.01,0,-3.09,-1.0,-7.3,
002956,西麦食品,龙头:002956,✗MACD | ✗ZJTJ,0.1114,0.2485,-0.2741,-1.7,40.35,48.46,24.12,✗,✗,✗,✗,✗,-0.24,0,1.15,-3.66,-2.09,
603266,天龙股份,龙头:603266,✗MACD | ✗ZJTJ,-0.4632,-0.2739,-0.3786,-6.92,14.26,17.39,8.0,✗,✗,✗,✗,✗,-0.38,0,-3.2,-0.71,-9.51,
300073,当升科技,龙头:300073,✗MACD | ✗ZJTJ | ✓KDJ买入,-2.2079,-1.196,-2.0239,-12.49,11.39,11.11,11.96,✗,✗,✓,✗,✗,3.35,0,-5.57,-8.39,-14.11,
301155,海力风电,龙头:301155,✗MACD | ✗ZJTJ,-4.2541,-2.3865,-3.7353,-22.22,6.33,9.3,0.39,✗,✗,✗,✗,✗,1.35,0,-14.34,-19.23,-27.61,
300508,维宏股份,龙头:300508,✓MACD买入 | ✓ZJTJ控盘 | ✓KDJ买入,1.8617,1.6781,0.3671,8.2,58.47,44.4,86.61,✓,✓,✓,✗,✓,-2.3,1,12.63,15.59,8.01,
300275,梅安森,龙头:300275,✗MACD | ✗ZJTJ | ✓KDJ买入,-0.3909,-0.3616,-0.0587,-6.19,23.25,20.99,27.76,✗,✗,✓,✗,✗,-2.63,0,4.0,1.37,-9.32,
000026,飞亚达,龙头:000026,✗MACD | ✗ZJTJ,0.8001,1.2194,-0.8387,-2.6,19.38,24.18,9.8,✗,✗,✗,✗,✗,2.58,0,1.58,-2.19,-10.02,
002463,沪电股份,龙头:002463,✓MACD买入 | ✓ZJTJ控盘 | ✓KDJ买入 | ✓财务增长,9.7966,8.8106,1.9719,14.0,80.32,76.94,87.08,✓,✓,✓,✓,✓,2.99,2,0.19,7.7,5.8,
600867,通化东宝,龙头:600867,✗MACD | ✗ZJTJ,-0.3692,-0.3086,-0.1211,-9.14,12.73,21.81,-5.43,✗,✗,✗,✗,✗,-1.83,0,-5.76,-11.53,-8.96,
300530,领湃科技,龙头:300530,✗MACD | ✗ZJTJ,-1.4027,-1.0827,-0.64,-15.05,9.15,11.37,4.71,✗,✗,✗,✗,✗,0.16,0,-4.78,-10.7,-17.46,
002460,赣锋锂业,龙头:002460,✗MACD | ✗ZJTJ | ✓KDJ买入,-3.9334,-3.0874,-1.692,-11.53,22.86,14.78,39.01,✗,✗,✓,✗,✗,8.25,0,1.72,-1.51,-9.41,
603385,惠达卫浴,龙头:603385,✗MACD | ✗ZJTJ,-0.2486,-0.2119,-0.0733,-8.04,17.81,19.23,14.96,✗,✗,✗,✗,✗,0.0,0,-0.18,-4.98,-6.9,
300787,海能实业,龙头:300787,✗MACD | ✗ZJTJ,-0.4749,-0.3994,-0.151,-9.63,17.67,18.65,15.7,✗,✗,✗,✗,✗,1.88,0,-2.02,-5.83,-11.01,
002182,宝武镁业,龙头:002182,✗MACD | ✗ZJTJ,-0.6921,-0.5191,-0.346,-11.23,12.09,15.45,5.36,✗,✗,✗,✗,✗,0.3,0,-6.26,-8.29,-17.84,
000519,中兵红箭,龙头:000519,✓MACD买入 | ✓ZJTJ控盘,0.3903,0.3823,0.016,2.53,42.52,53.82,19.94,✓,✓,✗,✗,✓,2.38,2,-3.81,-2.47,2.38,
300223,北京君正,龙头:300223,✗MACD | ✓ZJTJ控盘 | ✓KDJ买入,5.5464,5.7981,-0.5034,4.85,45.88,40.3,57.05,✗,✓,✓,✗,✗,7.12,0,6.3,12.38,6.88,
003009,中天火箭,龙头:003009,✗MACD | ✓ZJTJ控盘 | ✓KDJ买入,-1.1919,-1.8284,1.2731,3.0,66.85,45.75,109.04,✗,✓,✓,✗,✗,-2.97,0,17.41,17.48,9.91,
300659,中孚信息,龙头:300659,✗MACD | ✗ZJTJ | ✓KDJ买入,-0.5938,-0.5156,-0.1562,-9.53,19.28,15.5,26.83,✗,✗,✓,✗,✗,1.22,0,-0.19,-4.44,-8.43,
688297,中无人机,龙头:688297,✗MACD | ✗ZJTJ,-0.6329,-0.7874,0.309,-0.83,46.05,50.23,37.68,✗,✗,✗,✗,✗,-0.61,0,0.16,-3.43,-0.98,
688082,盛美上海,龙头:688082,✓MACD买入 | ✓ZJTJ控盘 | ✓KDJ买入 | ✓财务增长,22.1899,20.6497,3.0804,15.71,66.72,64.33,71.49,✓,✓,✓,✓,✓,7.43,2,-2.45,17.25,2.68,
600054,黄山旅游,龙头:600054,✗MACD | ✗ZJTJ,-0.2714,-0.285,0.0272,-3.15,24.72,32.56,9.05,✗,✗,✗,✗,✗,0.19,0,-0.74,-4.03,-2.99,
002469,三维化学,龙头:002469,✗MACD | ✗ZJTJ | ✓KDJ买入,-0.2611,-0.314,0.1058,-2.51,47.55,38.05,66.54,✗,✗,✓,✗,✗,-1.98,0,2.06,-0.16,-1.08,
300820,英杰电气,龙头:300820,✗MACD | ✗ZJTJ,2.8036,3.7191,-1.831,0.09,30.48,34.57,22.31,✗,✗,✗,✗,✗,4.33,0,-5.25,-1.45,-1.32,
300861,美畅股份,龙头:300861,✗MACD | ✗ZJTJ,-0.1848,0.2357,-0.8411,-9.42,18.06,18.44,17.3,✗,✗,✗,✗,✗,6.16,0,0.65,-0.85,-11.55,
688359,三孚新科,龙头:688359,✗MACD | ✓ZJTJ控盘 | ✓KDJ买入,7.6578,8.7331,-2.1506,5.24,69.19,57.69,92.18,✗,✓,✓,✗,✗,6.41,0,2.99,10.11,0.21,
301368,丰立智能,龙头:301368,✗MACD | ✗ZJTJ | ✓KDJ买入,-1.4234,-1.1083,-0.6302,-5.87,48.45,31.74,81.88,✗,✗,✓,✗,✗,-1.37,0,11.04,4.12,-9.63,
000738,航发控制,龙头:000738,✗MACD | ✗ZJTJ,-0.8545,-0.6817,-0.3456,-9.14,11.26,11.36,11.06,✗,✗,✗,✗,✗,-0.49,0,-2.18,-1.87,-10.81,
300783,三只松鼠,龙头:300783,✗MACD | ✗ZJTJ | ✓KDJ买入,-0.4329,-0.3182,-0.2294,-5.53,40.68,36.96,48.12,✗,✗,✓,✗,✗,-0.4,0,-1.97,-2.36,-3.17,
300444,双杰电气,龙头:300444,✗MACD | ✗ZJTJ,-0.6328,-0.3698,-0.5261,-12.7,10.55,12.07,7.52,✗,✗,✗,✗,✗,0.93,0,-4.54,-7.77,-11.41,
600211,西藏药业,龙头:600211,✗MACD | ✗ZJTJ,-1.0359,-0.7141,-0.6436,-7.04,12.96,15.64,7.61,✗,✗,✗,✗,✗,-2.14,0,-5.37,-8.44,-8.29,
000068,华控赛格,龙头:000068,✓MACD买入 | ✓ZJTJ控盘 | ✓KDJ买入,0.0886,0.0074,0.1624,14.64,79.6,73.4,91.99,✓,✓,✓,✗,✓,-3.32,1,16.98,16.62,25.91,
001289,龙源电力,龙头:001289,✗MACD | ✓ZJTJ控盘,0.4611,0.463,-0.0038,3.14,42.86,55.23,18.12,✗,✓,✗,✗,✗,-0.86,0,-4.97,-2.39,3.44,
601566,九牧王,龙头:601566,✗MACD | ✗ZJTJ,0.0127,0.2,-0.3747,-6.78,22.59,36.72,-5.68,✗,✗,✗,✗,✗,-1.74,0,-3.16,-12.62,-18.59,
300729,乐歌股份,龙头:300729,✗MACD | ✗ZJTJ | ✓KDJ买入,-0.4129,-0.3143,-0.1973,-8.34,18.06,17.69,18.81,✗,✗,✓,✗,✗,-0.38,0,-0.47,-5.35,-7.89,
300532,今天国际,龙头:300532,✗MACD | ✗ZJTJ | ✓KDJ买入,-0.2899,-0.2446,-0.0906,-7.59,20.87,16.13,30.34,✗,✗,✓,✗,✗,0.29,0,1.92,-1.85,-7.51,
000869,张  裕Ａ,龙头:000869,✗MACD | ✗ZJTJ,-0.406,-0.3168,-0.1784,-4.97,18.31,23.75,7.42,✗,✗,✗,✗,✗,-0.06,0,-0.62,-4.53,-4.63,
000722,湖南发展,龙头:000722,✓MACD买入 | ✓ZJTJ控盘,0.26,0.2447,0.0306,2.44,40.23,47.92,24.86,✓,✓,✗,✗,✓,3.82,2,-5.32,-7.09,10.42,
002845,同兴达,龙头:002845,✗MACD | ✗ZJTJ,0.2192,0.2886,-0.1386,0.15,33.41,33.42,33.38,✗,✗,✗,✗,✗,4.5,0,1.48,2.86,-3.6,
600283,钱江水利,龙头:600283,✗MACD | ✗ZJTJ,-0.1819,-0.1372,-0.0895,-4.93,11.66,17.54,-0.11,✗,✗,✗,✗,✗,-0.48,0,-0.71,-4.12,-5.95,
300770,新媒股份,龙头:300770,✗MACD | ✗ZJTJ,-1.2776,-1.0976,-0.3599,-7.04,14.48,16.76,9.91,✗,✗,✗,✗,✗,0.24,0,-1.61,-6.23,-6.76,
600833,第一医药,龙头:600833,✗MACD | ✗ZJTJ | ✓KDJ买入,-0.424,-0.3522,-0.1437,-7.86,19.65,18.67,21.61,✗,✗,✓,✗,✗,-0.1,0,-0.1,-4.81,-6.39,
002870,香山股份,龙头:002870,✗MACD | ✗ZJTJ,0.0294,0.481,-0.9033,-4.3,24.75,28.19,17.87,✗,✗,✗,✗,✗,2.8,0,-0.05,-3.32,-4.66,
002527,新时达,龙头:002527,✓MACD买入 | ✓ZJTJ控盘 | ✓KDJ买入,0.5517,0.3233,0.4569,11.8,81.0,77.08,88.85,✓,✓,✓,✗,✓,-0.8,2,8.53,10.38,12.22,
600215,派斯林,龙头:600215,✗MACD | ✗ZJTJ | ✓KDJ买入,-0.0759,-0.0631,-0.0255,-2.06,44.98,36.74,61.45,✗,✗,✓,✗,✗,-1.35,0,3.94,1.23,-2.51,
603088,宁波精达,龙头:603088,✗MACD | ✗ZJTJ | ✓KDJ买入,-0.6133,-0.5337,-0.1593,-9.95,18.69,15.13,25.82,✗,✗,✓,✗,✗,2.36,0,1.56,0.87,-9.57,
301216,万凯新材,龙头:301216,✗MACD | ✗ZJTJ | ✓KDJ买入,-1.0684,-0.8444,-0.4481,-8.32,26.42,20.01,39.22,✗,✗,✓,✗,✗,1.23,0,0.98,-1.75,-8.94,
300133,华策影视,龙头:300133,✗MACD | ✗ZJTJ | ✓KDJ买入,-0.3593,-0.1304,-0.4578,-16.01,9.98,7.77,14.38,✗,✗,✓,✗,✗,3.93,0,-1.86,-7.73,-16.48,
300577,开润股份,龙头:300577,✗MACD | ✗ZJTJ,-0.8991,-0.6714,-0.4554,-11.75,10.26,10.28,10.22,✗,✗,✗,✗,✗,-0.82,0,-3.08,-6.65,-11.64,
300769,德方纳米,龙头:300769,✗MACD | ✗ZJTJ | ✓KDJ买入,-0.3231,1.5486,-3.7435,-10.75,18.36,14.17,26.74,✗,✗,✓,✗,✗,3.09,0,-0.61,-5.75,-9.58,
300660,江苏雷利,龙头:300660,✗MACD | ✗ZJTJ,-2.7903,-1.3646,-2.8514,-22.69,16.76,17.75,14.79,✗,✗,✗,✗,✗,-1.99,0,4.75,-20.76,-30.02,
000723,美锦能源,龙头:000723,✗MACD | ✗ZJTJ,-0.0245,-0.0446,0.0403,0.38,45.87,63.5,10.61,✗,✗,✗,✗,✗,-2.13,0,-6.98,-5.71,-1.2,
002877,智能自控,龙头:002877,✗MACD | ✗ZJTJ | ✓KDJ买入,-0.2266,-0.2065,-0.0401,-4.14,48.2,35.93,72.74,✗,✗,✓,✗,✗,-0.6,0,4.84,2.11,-3.4,
