code,name,source,rule_detail,dif,dea,macd,kongpan,k,d,j,MACD买入,ZJTJ控盘,KDJ买入,财务增长,核心满足,今日涨跌,连选天数,近3日涨幅,近5日涨幅,近10日涨幅,重点关注
000848,承德露露,龙头:000848,✗MACD | ✗ZJTJ,-0.0028,0.0532,-0.1119,-2.65,32.09,38.72,18.83,✗,✗,✗,✗,✗,-1.74,0,-4.12,-2.22,-3.3,
601888,中国中免,龙头:601888,✗MACD | ✗ZJTJ,-2.3951,-2.6864,0.5825,-3.83,36.23,37.26,34.17,✗,✗,✗,✗,✗,-2.56,0,-5.27,1.52,-2.64,
002481,双塔食品,龙头:002481,✗MACD | ✗ZJTJ,-0.0987,-0.0937,-0.0099,-3.72,37.83,43.61,26.25,✗,✗,✗,✗,✗,-2.67,0,-6.74,-4.3,-1.96,
300894,火星人,龙头:300894,✗MACD | ✗ZJTJ,-0.3744,-0.2407,-0.2675,-10.79,9.82,13.92,1.63,✗,✗,✗,✗,✗,-1.25,0,-7.53,-5.01,-15.26,
600770,综艺股份,龙头:600770,✗MACD | ✗ZJTJ | ✓KDJ买入,-0.199,-0.0529,-0.2922,-11.84,14.4,11.59,20.0,✗,✗,✓,✗,✗,0.49,0,-0.81,-6.15,-7.85,
002584,西陇科学,龙头:002584,✗MACD | ✗ZJTJ,-0.1314,-0.0355,-0.1919,-7.26,21.68,28.55,7.94,✗,✗,✗,✗,✗,1.08,0,-1.45,-7.76,-7.42,
600171,上海贝岭,龙头:600171,✗MACD | ✗ZJTJ,-0.2179,0.0645,-0.5649,-5.0,26.14,30.8,16.83,✗,✗,✗,✗,✗,5.1,0,5.37,-7.94,0.77,
002135,东南网架,龙头:002135,✗MACD | ✗ZJTJ,-0.2073,0.0157,-0.446,-14.05,7.93,13.09,-2.39,✗,✗,✗,✗,✗,-3.18,0,-4.1,-10.93,-18.2,
600268,国电南自,龙头:600268,✗MACD | ✗ZJTJ,-0.4908,-0.3418,-0.2981,-8.55,17.2,19.66,12.29,✗,✗,✗,✗,✗,-5.83,0,-9.88,-6.86,-7.46,
001210,金房能源,龙头:001210,✗MACD | ✓ZJTJ控盘,2.1849,2.2792,-0.1887,7.87,56.29,67.78,33.31,✗,✓,✗,✗,✗,-30.75,0,-25.81,-14.01,-15.15,
300629,新劲刚,龙头:300629,✗MACD | ✗ZJTJ,-0.6987,-0.1908,-1.0159,-12.03,9.88,16.13,-2.62,✗,✗,✗,✗,✗,-1.3,0,-2.73,-11.83,-13.32,
600371,万向德农,龙头:600371,✗MACD | ✗ZJTJ,-0.2973,-0.2459,-0.1029,-7.74,15.88,18.38,10.88,✗,✗,✗,✗,✗,-2.03,0,-7.07,-3.47,-7.78,
002222,福晶科技,龙头:002222,✗MACD | ✗ZJTJ | ✓KDJ买入,1.35,3.52,-4.3401,-6.2,28.13,26.9,30.59,✗,✗,✓,✗,✗,-1.82,0,6.42,-9.87,-3.36,
603611,诺力股份,龙头:603611,✗MACD | ✗ZJTJ | ✓KDJ买入,-0.4901,-0.4726,-0.0348,-3.92,31.47,28.31,37.79,✗,✗,✓,✗,✗,-0.88,0,-1.64,0.22,-2.13,
300189,神农种业,龙头:300189,✗MACD | ✗ZJTJ | ✓KDJ买入,-0.3434,-0.3604,0.034,-7.3,34.2,23.39,55.81,✗,✗,✓,✗,✗,1.95,0,-0.19,2.15,-0.38,
601126,四方股份,龙头:601126,✗MACD | ✗ZJTJ,4.9825,6.6344,-3.3038,0.04,30.32,37.44,16.07,✗,✗,✗,✗,✗,-2.51,0,-1.43,-9.07,-7.81,
300755,华致酒行,龙头:300755,✗MACD | ✗ZJTJ,0.3292,0.5478,-0.4373,-3.12,20.54,31.13,-0.64,✗,✗,✗,✗,✗,-5.31,0,-9.65,-3.01,-10.95,
301071,力量钻石,龙头:301071,✓MACD买入 | ✓ZJTJ控盘,7.3319,6.6509,1.362,18.05,59.54,65.08,48.45,✓,✓,✗,✗,✓,-2.91,1,6.78,-6.31,30.82,
002155,湖南黄金,龙头:002155,✗MACD | ✗ZJTJ | ✓KDJ买入,-1.1766,-1.2369,0.1205,-4.95,46.3,38.21,62.48,✗,✗,✓,✗,✗,-2.39,0,1.97,0.93,0.73,
002270,华明装备,龙头:002270,✗MACD | ✗ZJTJ,-1.4028,-1.1791,-0.4473,-12.48,6.74,10.8,-1.38,✗,✗,✗,✗,✗,-0.87,0,-5.98,-11.37,-10.82,
605555,德昌股份,龙头:605555,✗MACD | ✗ZJTJ | ✓KDJ买入,-0.0699,-0.0613,-0.0172,-0.51,52.55,37.79,82.07,✗,✗,✓,✗,✗,1.91,0,10.1,7.04,0.3,
002938,鹏鼎控股,龙头:002938,✓MACD买入 | ✓ZJTJ控盘,10.1444,10.1243,0.0403,13.75,50.28,57.65,35.54,✓,✓,✗,✗,✓,2.49,1,7.41,4.72,17.49,
600980,北矿科技,龙头:600980,✗MACD | ✗ZJTJ,-0.5284,-0.2904,-0.476,-7.4,18.95,21.17,14.51,✗,✗,✗,✗,✗,-1.37,0,-0.76,-6.67,-5.74,
605090,九丰能源,龙头:605090,✗MACD | ✗ZJTJ | ✓KDJ买入,-1.868,-1.3659,-1.0041,-10.76,14.14,11.82,18.79,✗,✗,✓,✗,✗,0.08,0,-0.67,-2.23,-6.6,
002001,新 和 成,龙头:002001,✗MACD | ✗ZJTJ | ✓KDJ买入,-0.8301,-0.9201,0.18,-2.25,56.5,38.54,92.4,✗,✗,✓,✗,✗,2.03,0,2.78,2.1,2.82,
300432,富临精工,龙头:300432,✗MACD | ✗ZJTJ,-0.512,-0.279,-0.466,-6.05,19.27,21.39,15.03,✗,✗,✗,✗,✗,-3.06,0,-2.85,-3.95,-7.98,
300479,神思电子,龙头:300479,✗MACD | ✗ZJTJ,-0.8674,-0.7738,-0.1872,-9.92,9.84,13.1,3.32,✗,✗,✗,✗,✗,-1.16,0,-4.36,-5.18,-10.12,
300546,雄帝科技,龙头:300546,✗MACD | ✗ZJTJ,-1.1224,-0.8411,-0.5626,-13.92,7.38,9.19,3.76,✗,✗,✗,✗,✗,-0.59,0,-4.6,-6.77,-14.63,
300570,太辰光,龙头:300570,✗MACD | ✓ZJTJ控盘 | ✓KDJ买入,5.4325,5.9723,-1.0798,3.92,55.05,47.29,70.55,✗,✓,✓,✗,✗,1.7,0,16.19,0.75,15.59,
300037,新宙邦,龙头:300037,✓MACD买入 | ✓ZJTJ控盘 | ✓KDJ买入,2.9109,2.5199,0.782,8.06,57.7,57.6,57.89,✓,✓,✓,✗,✓,10.2,1,10.34,-2.01,17.69,
300423,昇辉科技,龙头:300423,✗MACD | ✗ZJTJ,-0.4342,-0.3776,-0.1133,-11.59,9.9,11.35,7.01,✗,✗,✗,✗,✗,-2.47,0,-5.68,-8.15,-8.68,
002166,莱茵生物,龙头:002166,✗MACD | ✗ZJTJ,-0.2307,-0.1288,-0.2037,-8.68,7.42,10.26,1.76,✗,✗,✗,✗,✗,-1.91,0,-6.89,-8.66,-10.36,
002878,元隆雅图,龙头:002878,✗MACD | ✗ZJTJ | ✓KDJ买入,-0.7673,-0.698,-0.1386,-7.17,48.78,40.18,65.98,✗,✗,✓,✗,✗,4.51,0,-4.94,0.45,4.78,
300415,伊之密,龙头:300415,✗MACD | ✗ZJTJ,-0.8677,-0.4145,-0.9063,-12.41,7.16,10.58,0.32,✗,✗,✗,✗,✗,-3.85,0,-3.19,-8.05,-16.5,
000591,太阳能,龙头:000591,✗MACD | ✗ZJTJ,0.0474,0.0932,-0.0916,-2.61,21.91,34.18,-2.64,✗,✗,✗,✗,✗,0.54,0,-5.57,-6.83,-4.44,
300963,中洲特材,龙头:300963,✗MACD | ✗ZJTJ | ✓KDJ买入,-0.7408,-0.5528,-0.376,-11.1,18.46,16.68,22.02,✗,✗,✓,✗,✗,-1.23,0,-2.11,-8.51,-8.86,
300057,万顺新材,龙头:300057,✗MACD | ✗ZJTJ,0.1622,0.2373,-0.1502,-0.17,45.8,47.73,41.95,✗,✗,✗,✗,✗,-4.7,0,-3.73,-1.39,0.24,
002328,新朋股份,龙头:002328,✗MACD | ✗ZJTJ,-0.1702,-0.0377,-0.2649,-7.09,21.76,29.39,6.5,✗,✗,✗,✗,✗,-3.22,0,-14.01,-6.72,-4.95,
000009,中国宝安,龙头:000009,✗MACD | ✗ZJTJ,-0.3779,-0.3441,-0.0678,-8.37,7.34,9.84,2.34,✗,✗,✗,✗,✗,-1.66,0,-5.09,-4.83,-8.52,
300409,道氏技术,龙头:300409,✗MACD | ✗ZJTJ,-1.2048,-0.8485,-0.7126,-12.57,8.8,14.58,-2.75,✗,✗,✗,✗,✗,-2.64,0,-5.01,-8.62,-12.75,
603730,岱美股份,龙头:603730,✗MACD | ✓ZJTJ控盘,0.6125,0.6835,-0.1419,3.97,36.02,53.01,2.05,✗,✓,✗,✗,✗,0.49,0,-2.05,-7.03,5.25,
603026,石大胜华,龙头:603026,✗MACD | ✗ZJTJ,-3.1533,-1.3402,-3.6263,-11.4,7.02,9.45,2.15,✗,✗,✗,✗,✗,-3.23,0,-6.2,-6.73,-14.25,
600366,宁波韵升,龙头:600366,✗MACD | ✗ZJTJ | ✓KDJ买入,-0.1359,-0.0388,-0.1942,-4.27,35.95,32.77,42.3,✗,✗,✓,✗,✗,-1.5,0,2.63,-5.31,-2.04,
600230,沧州大化,龙头:600230,✗MACD | ✗ZJTJ,-1.0042,-0.9508,-0.107,-9.68,15.27,15.63,14.56,✗,✗,✗,✗,✗,-3.36,0,-4.37,-3.04,-8.66,
002416,爱施德,龙头:002416,✗MACD | ✗ZJTJ | ✓KDJ买入,-0.6061,-0.4835,-0.2452,-11.19,13.57,11.71,17.28,✗,✗,✓,✗,✗,-1.62,0,-2.08,-6.34,-8.9,
603507,振江股份,龙头:603507,✗MACD | ✗ZJTJ,-1.6978,-0.9223,-1.5509,-12.37,5.96,9.16,-0.44,✗,✗,✗,✗,✗,-2.32,0,-5.64,-8.1,-13.47,
300031,宝通科技,龙头:300031,✗MACD | ✗ZJTJ,0.2945,0.6079,-0.6267,-3.57,19.8,27.59,4.24,✗,✗,✗,✗,✗,1.24,0,-3.02,-2.9,-8.58,
600549,厦门钨业,龙头:600549,✗MACD | ✓ZJTJ控盘 | ✓KDJ买入,0.0081,-1.1989,2.4139,10.03,79.43,63.68,110.93,✗,✓,✓,✗,✗,6.2,0,20.59,21.62,27.05,
002975,博杰股份,龙头:002975,✓MACD买入 | ✓ZJTJ控盘,15.2439,14.258,1.972,20.12,73.32,74.7,70.56,✓,✓,✗,✗,✓,-2.97,3,6.32,6.94,29.95,🌟
002142,宁波银行,龙头:002142,✗MACD | ✗ZJTJ,-0.2084,-0.1441,-0.1285,-1.54,42.72,43.09,41.97,✗,✗,✗,✗,✗,-2.53,0,-3.06,-0.29,-3.43,
003025,思进智能,龙头:003025,✗MACD | ✗ZJTJ,0.0908,0.2348,-0.288,-3.55,14.65,28.6,-13.25,✗,✗,✗,✗,✗,-1.89,0,-4.44,-9.68,-6.85,
002797,第一创业,龙头:002797,✗MACD | ✗ZJTJ,-0.218,-0.1395,-0.1569,-8.37,7.31,9.76,2.41,✗,✗,✗,✗,✗,-2.8,0,-6.25,-6.25,-9.96,
300049,福瑞医科,龙头:300049,✗MACD | ✗ZJTJ,-3.2919,-2.2385,-2.1068,-17.08,7.66,9.67,3.64,✗,✗,✗,✗,✗,1.27,0,-3.2,-4.98,-22.55,
002989,中天精装,龙头:002989,✗MACD | ✗ZJTJ | ✓KDJ买入,-0.0663,0.4818,-1.0963,-7.18,24.9,18.84,37.01,✗,✗,✓,✗,✗,5.13,0,6.86,-0.13,-3.27,
603777,来伊份,龙头:603777,✗MACD | ✗ZJTJ,0.1401,0.5828,-0.8853,-8.24,11.13,15.6,2.18,✗,✗,✗,✗,✗,-1.83,0,-2.73,-7.56,-10.83,
603212,赛伍技术,龙头:603212,✓MACD买入 | ✓ZJTJ控盘 | ✓KDJ买入,0.3662,0.2986,0.1352,5.41,68.27,56.42,91.96,✓,✓,✓,✗,✓,0.44,2,9.25,4.63,12.44,
002799,环球印务,龙头:002799,✗MACD | ✗ZJTJ,-0.3174,-0.199,-0.2369,-11.23,10.16,13.22,4.04,✗,✗,✗,✗,✗,-2.6,0,-8.26,-7.06,-14.34,
603089,正裕工业,龙头:603089,✗MACD | ✗ZJTJ,-0.4572,-0.3902,-0.134,-8.23,12.94,17.25,4.32,✗,✗,✗,✗,✗,-1.26,0,-4.51,-4.96,-8.72,
603191,望变电气,龙头:603191,✗MACD | ✗ZJTJ,-0.2177,0.0223,-0.48,-6.65,21.48,32.58,-0.73,✗,✗,✗,✗,✗,-8.67,0,-18.34,-10.75,-15.5,
002105,信隆健康,龙头:002105,✗MACD | ✗ZJTJ,-0.1978,-0.1272,-0.1411,-8.83,9.91,14.43,0.87,✗,✗,✗,✗,✗,-1.9,0,-7.03,-6.11,-9.83,
002579,中京电子,龙头:002579,✓MACD买入 | ✓ZJTJ控盘 | ✓KDJ买入,1.841,1.1639,1.3541,34.03,83.92,82.54,86.69,✓,✓,✓,✗,✓,5.96,1,9.22,13.3,61.39,
600571,信雅达,龙头:600571,✗MACD | ✗ZJTJ,-0.5106,-0.4287,-0.1638,-8.45,11.25,15.25,3.25,✗,✗,✗,✗,✗,-1.32,0,-5.65,-8.13,-7.98,
000978,桂林旅游,龙头:000978,✗MACD | ✓ZJTJ控盘,-0.1019,-0.1528,0.1019,0.81,69.45,69.65,69.04,✗,✓,✗,✗,✗,0.0,0,-1.34,-1.19,3.28,
000011,深物业A,龙头:000011,✗MACD | ✗ZJTJ,-0.2394,-0.2339,-0.011,-4.56,24.87,24.98,24.64,✗,✗,✗,✗,✗,-1.23,0,-4.62,-0.96,-3.22,
603733,仙鹤股份,龙头:603733,✓MACD买入 | ✓ZJTJ控盘 | ✓KDJ买入,0.7909,0.2737,1.0345,14.31,86.84,75.18,110.17,✓,✓,✓,✗,✓,2.28,3,6.86,10.08,25.36,🌟
300998,宁波方正,龙头:300998,✗MACD | ✗ZJTJ,0.2131,0.5839,-0.7415,-4.29,25.41,37.64,0.96,✗,✗,✗,✗,✗,1.45,0,-2.24,-9.29,3.17,
603912,佳力图,龙头:603912,✗MACD | ✗ZJTJ,-0.4667,-0.2265,-0.4803,-15.13,11.94,12.72,10.38,✗,✗,✗,✗,✗,-1.22,0,-0.89,-8.81,-14.18,
002079,苏州固锝,龙头:002079,✗MACD | ✗ZJTJ,0.2911,0.4564,-0.3305,-2.11,19.09,27.17,2.92,✗,✗,✗,✗,✗,0.74,0,0.65,-7.44,0.0,
002956,西麦食品,龙头:002956,✗MACD | ✗ZJTJ,0.2149,0.3459,-0.262,-1.01,50.21,58.84,32.96,✗,✗,✗,✗,✗,-1.33,0,-6.63,-3.61,-2.98,
603266,天龙股份,龙头:603266,✗MACD | ✗ZJTJ,-0.3535,-0.1281,-0.4507,-6.9,18.15,20.76,12.93,✗,✗,✗,✗,✗,0.48,0,-0.05,-4.48,-8.88,
300073,当升科技,龙头:300073,✗MACD | ✗ZJTJ,-1.2487,-0.4697,-1.558,-8.18,10.59,15.07,1.63,✗,✗,✗,✗,✗,-2.23,0,-5.19,-8.92,-9.64,
301155,海力风电,龙头:301155,✗MACD | ✗ZJTJ,-2.1609,-1.1219,-2.078,-11.85,8.44,17.33,-9.34,✗,✗,✗,✗,✗,-1.4,0,-8.06,-15.27,-13.68,
300508,维宏股份,龙头:300508,✗MACD | ✗ZJTJ,1.1422,1.7517,-1.2191,-2.55,26.65,28.41,23.12,✗,✗,✗,✗,✗,4.62,0,8.33,-4.4,-7.25,
300275,梅安森,龙头:300275,✗MACD | ✗ZJTJ,-0.4291,-0.3185,-0.2213,-10.12,11.86,22.29,-8.99,✗,✗,✗,✗,✗,-1.49,0,-5.03,-10.88,-4.24,
000026,飞亚达,龙头:000026,✗MACD | ✗ZJTJ,1.1637,1.5169,-0.7063,0.18,18.66,34.05,-12.13,✗,✗,✗,✗,✗,-3.66,0,-5.44,-6.5,-7.19,
002463,沪电股份,龙头:002463,✓MACD买入 | ✓ZJTJ控盘 | ✓KDJ买入 | ✓财务增长,9.5033,8.0664,2.8738,15.96,80.3,77.1,86.72,✓,✓,✓,✓,✓,8.49,1,14.95,5.83,35.8,
600867,通化东宝,龙头:600867,✗MACD | ✗ZJTJ,-0.2859,-0.2767,-0.0184,-4.83,33.73,35.85,29.5,✗,✗,✗,✗,✗,-4.43,0,-7.21,-1.97,-4.89,
300530,领湃科技,龙头:300530,✗MACD | ✗ZJTJ,-1.1301,-0.8552,-0.5497,-12.18,10.94,14.43,3.98,✗,✗,✗,✗,✗,-1.47,0,-10.03,-13.36,-12.38,
002460,赣锋锂业,龙头:002460,✗MACD | ✗ZJTJ,-3.3981,-2.3022,-2.1917,-11.56,10.17,12.27,5.96,✗,✗,✗,✗,✗,-2.91,0,-4.39,-8.26,-11.34,
603385,惠达卫浴,龙头:603385,✗MACD | ✗ZJTJ,-0.2356,-0.183,-0.1051,-8.67,14.2,17.92,6.76,✗,✗,✗,✗,✗,-2.12,0,-8.13,-4.32,-9.33,
300787,海能实业,龙头:300787,✗MACD | ✗ZJTJ,-0.4127,-0.344,-0.1374,-8.39,15.94,22.14,3.54,✗,✗,✗,✗,✗,-2.19,0,-6.09,-7.11,-8.83,
002182,宝武镁业,龙头:002182,✗MACD | ✗ZJTJ,-0.5264,-0.4064,-0.24,-8.01,16.4,20.31,8.6,✗,✗,✗,✗,✗,-2.57,0,-0.78,-7.38,-6.89,
000519,中兵红箭,龙头:000519,✓MACD买入 | ✓ZJTJ控盘 | ✓KDJ买入,0.5311,0.3342,0.394,8.18,68.68,68.19,69.68,✓,✓,✓,✗,✓,-2.57,3,2.18,0.92,17.12,🌟
300223,北京君正,龙头:300223,✗MACD | ✓ZJTJ控盘,5.8492,6.4471,-1.1958,3.67,38.54,44.43,26.76,✗,✓,✗,✗,✗,4.19,0,4.37,-6.92,15.06,
003009,中天火箭,龙头:003009,✗MACD | ✗ZJTJ | ✓KDJ买入,-2.7783,-1.9841,-1.5885,-12.06,13.97,12.09,17.74,✗,✗,✓,✗,✗,-1.83,0,-0.92,-5.5,-10.47,
300659,中孚信息,龙头:300659,✗MACD | ✗ZJTJ,-0.5629,-0.4489,-0.2281,-10.22,10.08,12.36,5.52,✗,✗,✗,✗,✗,-2.8,0,-5.94,-5.69,-10.77,
688297,中无人机,龙头:688297,✗MACD | ✗ZJTJ | ✓KDJ买入,-0.6586,-0.9205,0.5238,0.23,58.4,55.54,64.13,✗,✗,✓,✗,✗,-4.29,0,-1.82,2.15,1.31,
688082,盛美上海,龙头:688082,✓MACD买入 | ✓ZJTJ控盘 | ✓KDJ买入 | ✓财务增长,22.5289,19.3146,6.4285,19.91,67.85,63.93,75.69,✓,✓,✓,✓,✓,6.94,2,25.73,10.92,27.16,
600054,黄山旅游,龙头:600054,✗MACD | ✗ZJTJ,-0.2668,-0.301,0.0685,-2.21,40.51,40.62,40.31,✗,✗,✗,✗,✗,-2.09,0,-3.66,-0.74,-2.97,
002469,三维化学,龙头:002469,✗MACD | ✗ZJTJ,-0.3138,-0.348,0.0684,-4.76,28.36,28.58,27.91,✗,✗,✗,✗,✗,-2.02,0,-3.96,-1.41,-4.69,
300820,英杰电气,龙头:300820,✗MACD | ✓ZJTJ控盘 | ✓KDJ买入,3.8339,4.2995,-0.9311,4.88,40.65,38.52,44.91,✗,✓,✓,✗,✗,4.53,0,4.95,-1.8,0.12,
300861,美畅股份,龙头:300861,✗MACD | ✗ZJTJ,0.1389,0.5715,-0.8652,-7.81,15.28,24.16,-2.48,✗,✗,✗,✗,✗,-1.55,0,-3.7,-15.96,-8.92,
688359,三孚新科,龙头:688359,✗MACD | ✓ZJTJ控盘,8.0894,9.8017,-3.4246,3.03,46.3,50.11,38.67,✗,✓,✗,✗,✗,14.13,0,3.03,2.95,11.8,
301368,丰立智能,龙头:301368,✗MACD | ✗ZJTJ,-1.7991,-0.7106,-2.1769,-13.74,7.61,15.22,-7.59,✗,✗,✗,✗,✗,-2.38,0,-7.1,-13.28,-21.77,
000738,航发控制,龙头:000738,✗MACD | ✗ZJTJ | ✓KDJ买入,-0.7817,-0.5375,-0.4884,-10.03,9.99,9.93,10.1,✗,✗,✓,✗,✗,0.64,0,-1.88,-6.37,-10.81,
300783,三只松鼠,龙头:300783,✗MACD | ✗ZJTJ | ✓KDJ买入,-0.392,-0.2325,-0.319,-6.2,28.94,24.33,38.16,✗,✗,✓,✗,✗,1.95,0,-3.9,0.51,-9.07,
300444,双杰电气,龙头:300444,✗MACD | ✗ZJTJ,-0.4171,-0.1739,-0.4864,-9.86,11.79,14.96,5.45,✗,✗,✗,✗,✗,-2.01,0,-7.95,-10.54,-5.98,
600211,西藏药业,龙头:600211,✗MACD | ✗ZJTJ,-0.7243,-0.5216,-0.4053,-4.5,17.77,20.22,12.87,✗,✗,✗,✗,✗,-1.08,0,-2.03,-0.4,-6.49,
000068,华控赛格,龙头:000068,✗MACD | ✓ZJTJ控盘 | ✓KDJ买入,-0.0271,-0.0394,0.0245,0.68,67.52,54.84,92.9,✗,✓,✓,✗,✗,0.62,0,2.53,0.31,3.51,
001289,龙源电力,龙头:001289,✓MACD买入 | ✓ZJTJ控盘 | ✓KDJ买入,0.5716,0.4348,0.2736,7.51,72.79,70.09,78.19,✓,✓,✓,✗,✓,2.55,1,1.74,6.69,14.06,
601566,九牧王,龙头:601566,✗MACD | ✗ZJTJ,0.2498,0.313,-0.1265,0.09,46.27,56.42,25.99,✗,✗,✗,✗,✗,-8.88,0,-13.03,1.09,-8.05,
300729,乐歌股份,龙头:300729,✗MACD | ✗ZJTJ,-0.3428,-0.2396,-0.2063,-7.62,12.97,15.9,7.12,✗,✗,✗,✗,✗,-3.7,0,-8.1,-6.81,-8.96,
300532,今天国际,龙头:300532,✗MACD | ✗ZJTJ,-0.2844,-0.201,-0.1668,-9.56,9.42,12.56,3.13,✗,✗,✗,✗,✗,-2.87,0,-5.05,-5.71,-11.5,
000869,张  裕Ａ,龙头:000869,✗MACD | ✗ZJTJ,-0.3374,-0.2528,-0.1693,-4.32,26.23,29.59,19.5,✗,✗,✗,✗,✗,-2.54,0,-4.71,-1.12,-8.13,
000722,湖南发展,龙头:000722,✓MACD买入 | ✓ZJTJ控盘 | ✓KDJ买入,0.4118,0.1919,0.4397,10.51,62.04,55.89,74.32,✓,✓,✓,✗,✓,-5.23,3,-2.95,11.76,16.63,🌟
002845,同兴达,龙头:002845,✗MACD | ✗ZJTJ,0.271,0.3457,-0.1495,0.15,29.32,38.46,11.04,✗,✗,✗,✗,✗,1.83,0,0.26,-4.77,0.58,
600283,钱江水利,龙头:600283,✗MACD | ✗ZJTJ,-0.1399,-0.1047,-0.0704,-3.82,20.22,28.6,3.46,✗,✗,✗,✗,✗,-2.2,0,-5.49,-1.97,-4.63,
300770,新媒股份,龙头:300770,✗MACD | ✗ZJTJ,-1.1158,-0.9691,-0.2934,-5.88,18.51,20.65,14.25,✗,✗,✗,✗,✗,-2.29,0,-6.11,-2.18,-7.73,
600833,第一医药,龙头:600833,✗MACD | ✗ZJTJ,-0.3909,-0.2935,-0.1949,-8.3,13.87,17.45,6.71,✗,✗,✗,✗,✗,-2.03,0,-7.42,-3.9,-9.41,
002870,香山股份,龙头:002870,✗MACD | ✗ZJTJ,0.4331,0.8212,-0.7763,-2.55,29.51,37.35,13.82,✗,✗,✗,✗,✗,-0.86,0,-2.21,-8.81,-3.56,
002527,新时达,龙头:002527,✓MACD买入 | ✓ZJTJ控盘 | ✓KDJ买入,0.2944,0.1768,0.2353,6.14,71.88,68.72,78.21,✓,✓,✓,✗,✓,1.57,1,-3.69,12.8,6.05,
600215,派斯林,龙头:600215,✗MACD | ✗ZJTJ,-0.1041,-0.0453,-0.1176,-5.76,20.77,26.08,10.17,✗,✗,✗,✗,✗,1.11,0,-6.75,-4.37,-7.57,
603088,宁波精达,龙头:603088,✗MACD | ✗ZJTJ,-0.6191,-0.4536,-0.3311,-12.95,8.78,12.81,0.73,✗,✗,✗,✗,✗,-0.78,0,-2.38,-8.57,-13.8,
301216,万凯新材,龙头:301216,✗MACD | ✗ZJTJ,-1.0035,-0.6388,-0.7294,-9.86,13.79,14.8,11.76,✗,✗,✗,✗,✗,-4.61,0,-2.59,-3.82,-10.15,
300133,华策影视,龙头:300133,✗MACD | ✗ZJTJ,-0.1847,0.0511,-0.4717,-13.34,5.9,9.59,-1.46,✗,✗,✗,✗,✗,-4.31,0,-9.81,-12.53,-14.03,
300577,开润股份,龙头:300577,✗MACD | ✗ZJTJ,-0.7671,-0.4932,-0.5479,-11.41,8.28,9.85,5.14,✗,✗,✗,✗,✗,-3.16,0,-4.19,-3.45,-13.77,
300769,德方纳米,龙头:300769,✗MACD | ✗ZJTJ,0.9313,3.0162,-4.1697,-9.55,7.27,10.58,0.65,✗,✗,✗,✗,✗,-3.53,0,-5.49,-9.05,-16.46,
300660,江苏雷利,龙头:300660,✗MACD | ✗ZJTJ,-1.8107,-0.2093,-3.2029,-21.15,11.04,23.05,-12.97,✗,✗,✗,✗,✗,1.38,0,-24.03,-28.51,-31.84,
000723,美锦能源,龙头:000723,✗MACD | ✓ZJTJ控盘 | ✓KDJ买入,-0.0111,-0.0723,0.1224,5.33,83.28,77.46,94.92,✗,✓,✓,✗,✗,0.45,0,0.23,3.98,12.12,
002877,智能自控,龙头:002877,✗MACD | ✗ZJTJ,-0.2887,-0.1812,-0.215,-9.51,11.14,15.85,1.73,✗,✗,✗,✗,✗,-1.63,0,-4.85,-5.65,-12.0,
300778,新城市,龙头:300778,✗MACD | ✗ZJTJ,-0.4072,-0.111,-0.5925,-13.64,8.83,14.5,-2.49,✗,✗,✗,✗,✗,-3.9,0,-8.19,-18.38,-15.07,
603103,横店影视,龙头:603103,✗MACD | ✓ZJTJ控盘,0.0648,-0.1962,0.5219,4.99,55.22,55.34,54.97,✗,✓,✗,✗,✗,0.27,0,-3.27,1.72,10.21,
002922,伊戈尔,龙头:002922,✗MACD | ✗ZJTJ,-0.1221,0.565,-1.3742,-7.29,21.15,36.92,-10.38,✗,✗,✗,✗,✗,-0.75,0,-7.03,-18.34,-5.83,
002363,隆基机械,龙头:002363,✗MACD | ✗ZJTJ,-0.3405,-0.2579,-0.1653,-10.19,11.03,12.86,7.37,✗,✗,✗,✗,✗,-2.4,0,-5.08,-5.73,-10.26,
605333,沪光股份,龙头:605333,✗MACD | ✗ZJTJ,-1.2105,-1.026,-0.369,-10.93,6.99,10.4,0.17,✗,✗,✗,✗,✗,-1.73,0,-3.44,-5.46,-14.04,
601005,重庆钢铁,龙头:601005,✗MACD | ✗ZJTJ | ✓KDJ买入,-0.0294,-0.0274,-0.004,-3.58,26.01,25.71,26.6,✗,✗,✓,✗,✗,-0.77,0,-2.27,0.0,-3.01,
601872,招商轮船,龙头:601872,✗MACD | ✗ZJTJ,-0.6938,-0.4156,-0.5562,-12.11,7.85,13.17,-2.78,✗,✗,✗,✗,✗,-1.12,0,-3.67,-7.02,-15.96,
002993,奥海科技,龙头:002993,✗MACD | ✓ZJTJ控盘,3.0713,3.5995,-1.0564,2.65,34.11,44.58,13.16,✗,✓,✗,✗,✗,2.82,0,4.52,-8.13,2.05,
603456,九洲药业,龙头:603456,✗MACD | ✗ZJTJ,-0.6706,-0.7539,0.1667,-4.8,20.72,24.82,12.52,✗,✗,✗,✗,✗,-1.75,0,-3.52,-1.12,-5.51,
002997,瑞鹄模具,龙头:002997,✗MACD | ✗ZJTJ,-0.4697,-0.0435,-0.8524,-7.39,12.36,17.97,1.15,✗,✗,✗,✗,✗,-2.52,0,-5.32,-5.92,-9.98,
